Temperature_C,Ice_Cream_Sales
34.870282588541215,726.8586163805721
27.5659273276298,541.5736050473373
29.422597115658977,513.4697708669723
27.312942345471598,614.9871240871541
19.881074694951113,355.9343198961144
33.06130288153763,611.8640952220459
22.019309061021396,471.06329418071715
15.607899160786346,385.3505554059051
31.136807397679195,664.2643325088994
19.427766985176223,405.47261330509525
38.51146460882286,788.0719224264158
38.84821442506468,802.5667552647028
37.871609755511216,780.2000528038272
24.25396750638611,493.5150928468035
15.386415413221686,310.85434138299
38.20796406469313,762.2814874568769
25.704603707932858,491.47313649265686
39.16637047609174,774.9071572158316
39.09049942723132,731.0212841187649
36.325236386684,723.5545389298375
22.36122230173964,417.5667128202653
24.62744321504813,459.4411847844895
36.27841678792142,730.9651602930328
22.923050128906944,500.22107116847684
19.237318667152312,412.29587152311564
28.920031561458753,531.2856131204798
38.40386935401952,738.3885429832802
32.400744916874324,676.2380339771329
29.251529252234125,555.5559632385332
17.429412344269213,341.8492523854735
30.375180667479242,624.0051763203214
39.75134625260658,765.9765914062226
18.5021003809131,373.2032728026408
27.958241309093417,519.1440613343221
36.93432679819888,720.6455066454412
33.51921544385511,679.9777669013782
32.4253935248817,600.7180584916839
32.56210209967773,664.4562841323666
23.98727878049388,479.1564416420772
22.339796106612333,463.3706207647611
35.23402888696284,711.3980017611966
35.25283486697952,745.9809102388058
36.67680796450259,737.2928943694891
37.83101381391178,743.738110044478
27.783559971523445,559.3401245214375
27.53790736717999,567.0570882146915
34.95737947416938,700.6133915931588
31.24909826944413,626.1997161249991
32.54917193144259,629.923687994649
34.89481673590252,678.009307191522
37.250133545439155,702.9245127547923
23.449878921288395,521.484880721376
24.389573815998602,450.4755792582335
17.349548496021725,326.2038139865573
29.45700352490435,567.5878525310111
15.898556844918552,344.8188682067042
26.639950453311506,523.9505187174693
28.566115867689415,608.7545795340003
22.163531303207108,423.0659073368261
29.770831514225268,603.7864551512195
15.762506248476235,290.18971337173195
15.933704718730361,383.02856820780886
35.56501401649146,675.6723277589438
24.00476603528157,489.3899420124422
18.17651281629712,382.54356275390535
28.05608150137011,573.5356029509471
34.24983882746527,679.4381467829742
20.395525687421078,404.01589275641874
30.57226189547501,612.7595820688734
17.1336866248442,338.26367244802935
16.292043029215193,354.75723408815116
28.283865789203702,631.9930058318146
28.515878040252662,553.5928072548182
30.935747537455164,577.6208613617309
33.15228334306654,660.3972054107932
39.396301986563365,865.3173198608969
27.907508707529885,534.0399371115058
23.073911823531148,510.651740633945
34.87965486921759,747.924121806645
21.770806281551856,418.8084783797973
25.9742855176409,536.5552027283763
16.961409533556647,388.0800893649891
15.633768585386438,301.30153947810413
39.06621036694813,775.2167965358917
35.89950301280514,700.5396328376436
32.39935515234245,617.544401126063
25.223823610356746,484.9981458551547
19.332358001771144,349.9289520325552
18.91092606677715,379.2410253833198
21.256072454114882,402.0222521505384
28.730666617653014,581.6269097067827
32.86489806750156,610.6210919639223
31.504934417943282,640.0250953252993
21.99834742364857,464.9728173212392
38.87163201657985,717.6205710544533
33.44742291739421,680.1701554433115
28.858851312785017,614.0070960298991
30.293018655858805,569.5711425564399
25.490001560694747,559.977202819026
21.193274737528938,436.43606503156013
23.89931696628154,456.8359836528785
33.94615276160923,677.2499829024533
15.359837215743896,323.94655169052965
17.901816012672906,360.3164819958305
16.15006605054382,339.16400078426744
16.018220057974254,292.74419336710406
36.38651460027518,732.8111167265859
32.591446484500594,609.4174947828624
26.85434572718313,533.7501327032016
17.445854016275035,321.799851081557
27.29039687792081,523.7420392807231
26.836794269514144,573.818680646596
19.33004674775038,419.34023857283563
25.846291230949326,535.1999682462018
24.962618359934336,466.48298425850936
30.39625245130541,598.4327955352642
30.877341271691094,653.9397564331973
16.132600244301113,326.9035122952194
24.36531536566178,556.8861935126864
30.646497892855912,624.7294930389494
27.578406464502194,557.3296027847448
36.41224602970806,718.9714266680861
31.467340790473624,633.3530429529409
19.073360677035744,376.8931184492985
16.764218685010746,356.52763400087264
31.06048195515789,649.9107086069953
15.662782763540545,289.67597145557244
29.64438953183658,552.9508020299982
38.50575603562394,715.0289595193799
29.386854446896976,602.9768287453157
24.70424815516305,460.98396491804476
31.08220546105883,557.0573914326021
26.456322262287916,540.7838033816872
28.640419732898373,647.5983801809512
38.53662021941313,770.5502770420658
24.652565945019354,518.2060421339363
39.029764095597855,783.050162668384
37.63376604890159,749.7086313822975
19.89477836973241,425.46786188428126
16.734032521879136,325.9724141119232
17.519450034435668,358.41077011087043
15.455545641288744,318.76184701165533
17.36107401889821,327.17876676867274
32.07516933540892,671.2646571942742
16.779716211505725,330.34553152925224
22.974390757344032,436.8154603620953
36.12188277423637,738.5329507918395
15.581798393395646,284.6819284141818
35.36171206472339,708.0796760155417
22.046369369334997,440.65381748737383
17.954120690541405,391.6592807857754
32.41842913410377,662.609529668474
30.7235711694971,613.7206146275877
36.936800338176326,763.2689957395352
33.37677609509714,709.2417483724622
35.08702325962122,718.4747743829803
22.050864314282663,441.3278648809547
19.43598859449307,349.36468491935665
33.76536879102146,643.3539659281679
35.1708684816816,694.260628502992
39.76262855001683,776.967204935558
25.315441922785663,500.6996993661499
24.30045214481958,487.70854064330484
34.41032401854992,704.0972630017003
23.520088506325447,468.2868067847362
38.26893314008912,779.9737121165684
36.4603187960753,731.1406083658095
25.72485068437546,455.2330166968931
33.771776694787434,647.2554720811861
33.86357185211706,672.9488103706927
17.578096720898316,315.2710921327331
37.56382266698917,769.2743152396695
27.63130931119643,598.5487111942396
35.66143665269354,749.7915886047903
23.00124002576529,453.6215143873996
37.388080712405014,792.4833983535989
24.73004196835408,499.0608630831449
15.270941287007458,295.30624660660794
37.63454941048159,734.2889083034036
17.28216691965334,336.5692477984229
22.982840939760372,448.01151423897056
38.751549176270125,780.1434701966671
38.7651786734389,780.120792900274
29.335947203082153,586.8103246662455
30.795930304244983,629.0267511772902
26.211138049457993,559.9421492327501
22.330269292451614,475.09200991227203
23.2166136342479,419.78533363146084
31.81296140192596,559.6415939914606
33.809363235942,704.2168620560182
34.78947609314621,654.7831609104617
34.740453569863845,688.0661093404965
17.280152576217258,310.4996607425644
27.360507617564537,493.1507392238901
16.438969000416108,345.02326185446583
28.73822205809339,597.5390959709472
26.038262534334425,503.46993866488697
37.19260456895749,666.1208226148026
23.77287531380197,459.0701728284649
17.926675410690148,370.28762837587936
18.574792051320898,327.1284939631941
34.03776579293681,686.2561134521108
30.455451582906527,608.6497361829407
17.528066903069757,367.9400830494278
17.102670152874936,345.6408141099233
32.524228286478,621.2924975031134
16.819075159104838,372.2786482320315
35.546501482258904,706.1741424543691
32.65605567891241,652.3019773929503
17.033719516047494,312.67635154875404
17.120942852129797,329.12038950685064
39.66598946252938,766.7757078297806
24.356769893903007,481.94701608035746
24.26605367667227,536.6723279377157
35.31998918143756,665.2427493408106
38.68121443459647,725.2174467556272
39.650026595571774,837.1356417362438
33.83445463147354,670.4093823149149
24.406489638272895,468.0576106056604
17.08751791746672,372.9474989712167
34.42867289818592,670.4049917716126
28.960106243395124,633.9824162743106
25.605550231174405,532.4487807636662
37.6588596273684,738.5398503029969
17.779937057653783,420.31798755104074
27.31562760727148,528.1411044553295
15.283841119185476,327.93968354398874
26.716516049853155,543.3090984092579
16.407581892045933,367.2038765228826
17.9704479067018,406.25429403584155
17.93815616942762,359.7232478605255
31.230257552901588,602.0026149476463
33.65112198163558,686.8216039208852
29.58421912742899,571.3529214560167
39.05431371186354,841.4878916630695
24.3717644880926,491.53134969433415
22.142802157046518,431.8963966015671
36.71497820473651,739.8399732706774
20.589895962986315,371.3841305738354
39.08056348601528,752.4628485649861
15.30386186724541,342.089654583241
39.246970667690974,765.2325849846776
16.0789977987644,290.17262649482984
37.27857784245178,761.6711394248542
28.192527727157497,599.4216791830398
39.82411990298251,818.0509973796022
16.84491411838497,366.77971294187387
28.84635711003302,554.2232895435765
39.23256339047747,741.9969478072942
28.07744610425372,606.588931643739
30.73496595338156,605.0189239023672
32.39371722461543,640.3493539986572
26.36352661919433,567.1163566393583
30.688952002101587,630.4659403240515
29.607857798077504,605.8337891239983
37.52895026227472,815.5290755925269
16.136159508536448,303.4176432593247
22.024079739805757,468.31679863855226
38.76028710191397,776.916135785192
37.25659459727291,753.1896603113559
26.391418819642823,573.6824291852323
30.50331494503842,625.3013715894571
21.934529574528316,454.8394738620553
19.703028993094033,426.23579998117475
26.592460123499556,520.9006205837046
23.833805700651318,451.49982399285614
29.5914027962718,560.4837801048051
16.94336592412462,279.87662080121237
39.35987019165417,848.883617731293
39.65526861199007,760.0091212681508
32.45404285049363,642.4432483022995
28.40240915860301,559.7437841753926
22.738190407158193,463.98600907743685
35.344875492673715,731.3696262296531
32.11827931384698,668.179790927732
19.065423483622283,363.8161465153775
37.77317961234606,750.4499408333289
35.56343107307923,719.7460199762336
38.7449978322981,767.4392228604556
33.142987709709004,711.08012147478
30.33537989839475,621.4368465170426
25.456075907265472,531.167851726804
38.31821208385033,786.2506797370288
36.65159723751021,768.2361604747639
16.130466752654733,328.03998181420593
15.6591743624313,274.27852880995056
24.41158417195124,500.222321991604
35.26383326954583,685.7359585771617
39.68190323287361,777.7795642049794
18.760422277588205,392.7993661144169
29.853267883803376,634.2138498190766
24.52227141577554,491.0835756175926
39.24785994536508,794.2221892852705
36.05297307839272,772.1259099069115
35.958217617778445,726.386947740226
26.717328994874258,612.3970733228971
25.37048755844163,524.3750405377789
21.835176798267657,383.8806531906786
16.409387416273177,350.7879969585995
36.61805940637633,743.79593967401
35.32252522825194,745.1430871875212
39.992941832153264,820.054277181164
39.91592092684763,794.1647390174395
28.885792640065688,540.9869057126327
34.22468537951276,678.2230098716745
38.619143247060705,746.8672513149352
36.24118476693529,707.4079918445642
21.18370254357994,441.3314030042171
26.263603382752336,575.3692027855889
18.228985378787375,376.4198534704369
38.85127568146806,741.1490217683056
30.154365861272,616.4253972720443
20.71607013758657,450.22034735110094
31.792517110146417,617.5568550733469
30.453206011447396,605.0436052287604
23.954067950821013,479.52200485829616
17.838939804990726,333.23184670734736
31.78932988981999,655.2350108117155
28.00769252259483,556.5254059936631
34.30795979339098,698.7451691850304
28.004087527799832,533.4569852219337
36.3045375079635,712.9670011495677
28.797670969362137,597.6248601220759
29.023449288384654,569.2839912049401
36.91634006645863,790.1357168661748
25.087071655309927,489.75234753776044
18.35038071126602,373.74815599787695
15.719566907833475,342.36906311286214
33.87843139184048,635.0176558488187
30.507738783836615,557.330511317309
32.60199420248059,606.2701946125089
20.32410403772277,444.3596038572709
18.409286889669243,351.62999341661146
15.363616641697048,384.0183114039885
23.764688970164926,458.36635144357683
29.74794217136583,600.4953825232276
24.806101127493307,542.3853211269025
25.936873050593228,578.9202476566383
37.60396736234371,813.9244545459662
23.706386675582507,510.3787204294444
27.84973722899527,587.7166203542492
34.591325318528575,709.602314846607
24.913569558031753,521.6222234456342
30.552167505696836,594.5077786240807
36.55909271866863,706.6358878707034
38.738015591441055,774.6590781064926
18.67683702322595,368.4312017887711
38.16469062903736,749.6969711009289
27.302907326988453,566.9497699634705
21.45610970747396,457.7813504065945
26.478393905956533,532.2200847078861
39.50081438213692,834.3421900743963
27.31545234982174,512.0583735724296
23.218790257187706,458.5660213653626
30.835021357918144,595.1957575402788
21.003640469454826,364.0767108769047
16.8965832027166,335.451243479051
18.22199304776623,360.7874357038261
18.20114597394431,409.42641177615013
18.797567337807358,394.87569729279045
18.470679316235255,338.68798159482895
31.021868620080365,676.0601493916329
19.54700210997862,427.571053065333
23.64168208309658,490.2965727659901
37.4197102476503,741.5996819875111
26.84904100657181,508.1976430297318
31.68894346302568,622.612665978382
19.307996780040746,418.82239419194053
19.80722547021677,452.68209858237367
16.021715406661972,366.7316139814051
19.223376576804114,369.80204888249403
21.964758475798966,405.70664651730897
19.42526210691867,392.7318295457095
17.21756334392639,291.29808591164226
18.01589677751502,370.0129669758439
26.519469200818143,525.9613064274029
20.158342960144815,389.185764146849
24.10674652620189,434.2938385060339
27.58543177137142,567.11663862452
32.25987071573413,629.2163891248254
15.982803496027474,284.55856484924084
34.98525997272607,613.5373330560718
30.697509737272696,613.1247475939348
17.043975798721796,394.0470638745282
36.839465602669435,786.6270884898248
38.02181001329533,746.7233125683184
16.526948996371594,312.4726181165785
21.921941203680092,452.50205175585256
35.15503199482653,673.1490767208818
33.70649225959146,683.1836021864132
19.613025483909432,415.24291802972937
20.233733083417757,441.48265838488436
24.26180256978455,482.2314291012924
27.113074629775532,536.1512800902017
30.4563692882574,582.7879081624512
24.22284098924431,459.65040916369037
26.563367903328697,524.4729913095281
33.68677345334392,684.7564342713637
15.917080072264948,345.74914023229644
21.31092360860052,402.1231036516
32.83373964711381,701.4554500110619
37.38017094217999,739.4697108123227
27.791936052891653,555.19770222738
28.30283713163289,543.6403922582231
17.679300283494403,280.85879786169977
26.185309170586365,550.2275453025588
28.315431661375577,588.4139501402846
21.06176259086824,412.79542510381845
21.731080773734526,436.6313369914367
24.432104077615566,504.1202580834343
15.50177994444316,263.15922318226694
23.05197913957946,445.16800247120034
20.286200174913617,429.5519438869272
23.187433804447867,426.11999339387984
17.99405329548128,368.6878038746245
37.263182018497375,704.5661862312454
29.839811338851217,610.7891262500301
31.97755797861224,638.4819151033204
34.729280965183456,646.1316648265038
27.46105497322643,584.1632800982437
17.17300720218559,321.4223967397703
28.427663545463695,544.2456977988425
29.671027950521978,599.4376349273679
33.63598685460825,707.1788575750263
25.791488655741986,485.35511854548787
18.189507569889095,365.640546893221
22.09439764496811,454.7524479092794
24.077057409965878,502.3343164172119
31.147931033290032,628.2518673241174
29.269457616722796,574.3783171619563
23.902418147446156,453.2206563294615
39.66288121982449,795.8419408878812
30.14437048392218,570.7232393188755
20.93066979339986,330.972881363159
17.544561815510093,363.9880304349319
18.821478479608302,403.5476148247519
21.148943209612703,352.0908911259989
19.017034331488894,350.0487654884798
19.664175601282643,411.85813985580876
22.127379217346178,504.2724484382745
19.33433988236887,387.3106088776396
37.41913561566063,726.5426240763385
17.005843641541055,334.62997959767586
28.112784739256366,603.5019873595728
25.259920674741537,485.81948812109465
39.559465422715164,767.2135482547957
17.80097255420131,341.5371454185652
24.946389976143543,470.3279412751095
39.236760831884226,788.4153261175284
36.637678147349504,781.493916701077
35.426801773731995,718.2284136681208
21.447570676123497,421.3808084586813
19.272189684751645,376.6894556275666
31.716080498110774,587.4258857013158
38.23439972818964,791.1812878782077
28.919072325348246,576.0463305965809
29.290317236747498,580.3919473272313
21.999477341507102,535.7827738654879
34.23732332979842,693.709053846939
19.676093713938084,370.96814277590613
23.09198091010609,449.04889031595553
25.635910965410417,547.171590584111
27.690259467111375,557.2033016583605
21.060243310377004,378.0565268580191
17.87092061848009,384.9952804068579
30.265501061040816,585.2656986546465
22.215763831006395,500.5142099066543
29.530955535565305,623.0205526827456
18.859067881855058,363.7617007673386
27.028502546370436,579.0005417794621
28.314735813789646,568.330381591615
16.295588420560673,351.4949786648801
23.415106954848014,482.8441236157945
18.360366923474356,341.8166388197609
16.584374261819192,312.38099026686
39.74900580974863,825.8789407224075
23.058846124368074,451.13366252416523
35.24686114636587,692.8277690300575
21.366016369094098,398.66665000140136
32.03756805559823,653.4593330797684
34.00569649724216,741.9896775221375
29.890968515196107,565.793382876294
26.78940471375396,536.5146779752619
25.296022853681713,548.2870737360971
23.721706663574885,472.04489153412624
38.23822860619565,778.3357260114051
35.76548519469323,683.4378980494581
39.12567276666282,795.3626682494859
18.10743058713862,356.53428379263596
33.27168688009111,695.0056374722182
38.458511420525944,804.7918099574615
19.530826654141503,468.3034423433885
16.662406684169436,350.637128879796
33.528016232251474,680.3342141424945
29.3618278294978,593.068085637276
36.0457194189568,710.3193995948153
18.494309415657238,380.04070361699553
34.88168279649726,688.7716136257743
20.040683001193614,405.8674893119607
19.091398571642614,421.3558975010911
19.106644948274823,351.9366220071072
35.364368005784556,741.4837169495626
31.629930517405004,672.112062368296
28.076635619227982,557.9906565748273
23.970762103087562,415.75959509149345
36.930013520327705,720.3656107937211
24.811127685565886,535.132390108151
35.41498598678943,707.6136778668222
25.97837271425546,489.58838731626184
24.423610735622688,473.32896707560724
26.56699464174016,556.5584936299398
22.534446854103553,467.0909441281124
33.69023450440628,666.6367271130347
27.56800975231198,540.355462691799
20.80531737867043,404.3536031020939
37.48936433186421,722.1149811023291
24.597280534330284,540.4068813706889
28.588821527849717,562.1068164806542
37.661802774113674,789.7508111070384
30.605949897849804,657.7584795146696
17.9224510177091,388.3983472986209
38.49580309033688,756.9674524251961
30.692701326785446,625.9659292458073
23.372640366427152,466.72693913681553
18.48180181658468,342.52498050978977
34.8506297317574,706.7433730867962
30.50181889821284,574.6651842294627
28.33652729940804,602.3609276420077
37.347314576273945,733.0077726065272
34.714930280613274,700.3333952884506
18.79187199331878,384.33607601275986
22.793051694888707,448.0938846866518
21.212228495361643,441.8453839514911
33.598657314316924,657.7260365876627
15.838310868394485,342.905136291607
29.24724212178291,544.5654520282558
34.06146714351726,685.0207302567376
36.91914091904374,796.5506883526234
23.55204371789769,441.03093461978654
35.531432616800316,690.2963032202608
17.76579342388018,370.73310396737105
36.16130729336295,728.6135993254469
18.18721655829956,374.26323414419795
24.93218226400918,513.3192591846135
34.932384144488836,717.6893269466298
18.747935683719344,408.2497089330736
20.731284880816037,426.92025732417613
33.05631420982665,653.8885545579768
33.00091341365186,680.1954793091192
31.028690822132432,677.5702744895051
32.3487111116775,642.9952098420729
28.568111083689907,542.1263425336789
21.294976472673817,459.11194953208553
23.642399837597985,469.2365618333518
19.539942920035642,325.6187720202918
37.71126403334071,779.6479309813269
29.58479486915301,575.6360518044426
25.021285419090997,497.70970991269513
26.550145091103317,540.9623117391368
38.68208349029538,779.3566601992796
18.833785077902004,397.95925607221125
29.65574580041993,580.0503248913033
27.64721697211165,568.3375133875155
30.286355885866193,597.9407173898063
15.452754595521013,331.2194063370453
36.803097723603784,754.5229789924673
38.302957062090314,737.9959801804685
29.12832958973022,615.1460552798553
32.4162705969223,632.2465085850246
38.062484529432396,785.4914245370823
32.68096585783496,664.6379365587395
18.813476072856535,431.41503176098433
29.40720900417033,581.440200612251
30.1678761595714,592.878019307882
25.60326678255965,511.482747474561
33.411105890618074,659.1267243273332
38.35917536922537,791.1817644427689
38.13921282266941,714.2949382002905
26.270984285103303,493.8092131276755
17.830951146018883,324.5849352730019
39.62102997405836,820.9298272403745
35.972452161148354,770.7674444004248
18.116567030081672,359.1978640455093
38.02104706543431,755.356289612986
36.747409051553205,737.0497459244596
27.970951428151803,594.2753776412817
29.781885893623233,567.8171238467474
24.975067596753256,506.6524214171087
16.369040970550785,356.6367483044886
23.379931041147522,482.6314459211458
35.071336214950286,707.1141727969681
15.115800575115072,332.34739427931567
23.337479292278605,385.652617055595
24.954217339773585,519.4206063813989
28.434890073448074,549.0755309751387
37.99639041031901,705.0088213006865
23.65864985914903,488.50907516872996
23.673830047405694,514.6863573030026
33.43753120274371,664.6271686160435
26.30544852224518,554.6952068609917
20.61512057349955,460.6707592096504
26.310987903317333,565.667191673868
18.521425509494996,419.62744607104173
19.409674662655583,410.45731798526845
27.459194318486993,551.4468955367877
25.473136237613698,461.40375039535894
37.8711475267025,750.0410758901515
24.059847477915827,455.8995516988308
29.514708756951087,655.4224566639562
30.80660719798826,610.8555695867951
15.32736141470834,310.2433724977014
31.588434300417767,648.3132472895693
19.450899171743785,390.3260568260493
39.026757936736374,831.3866899476501
18.716568193827825,355.65188302452293
25.365603093175594,513.1502855206292
17.133741701966095,320.4007164683805
39.92185629614868,758.8364505863525
27.554875258281065,532.7444324384628
29.884625433001094,596.5814047485695
16.676911934710688,320.65917195869594
33.749011759979446,654.2076058033732
20.247639827389644,362.7632726376379
37.45135723601784,746.5339775414959
20.12849101205018,357.4282090200735
19.767193016591662,418.1455392425213
15.913741696202372,320.74802651208256
26.80167362774998,492.30692757105174
29.121028331565412,573.1442943198124
16.642715985708808,310.28962754645863
34.38819041737526,697.3390436600806
26.332220868700688,566.8579307547081
28.1097567331895,505.9399605744176
26.019068673455706,523.8321558435366
25.01907652188315,495.5775465706638
28.991008282705447,599.9603679476229
18.88100614826781,384.01602181248694
19.548203262381776,368.40498529547096
36.54464052533793,721.3211924367602
38.65288655334082,749.1769553627117
24.332732906993826,518.9348722978344
21.768616828588844,436.01168603193514
31.099988580975396,679.0354921920981
25.21835427745241,502.5472611346095
15.634658891508622,291.44097482285855
18.90381493415476,332.6648669047103
32.89930572118494,603.8919241360204
