Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Label
-0.8948410427871857,-0.0009914553276735294,0.9581474902528785,1.6322822081650796,-0.47428970313609675,-0.9511585635000515,2.359290319066165,1.71135421554757,1
0.16970872748825028,0.9358431601426344,-1.3870726263799087,-0.4893054703440038,-1.7563675655723063,-0.45352377687508993,-0.6332229700834944,-0.08926119024775395,0
1.5036263530463505,-0.6157892589272214,-0.9786745951910516,-0.2497073340247799,-0.6733411657945905,0.6339422349942039,1.4731591233870787,-0.7989473759576977,0
-0.2131093486665312,-2.7450212959493867,1.5849676078044839,0.8277805715988055,1.4082132228985305,-1.770176122304898,-0.1495541127255503,-0.7789521020065188,1
-0.8123681720563249,0.9133290158330795,0.9063641092484531,3.2268041528408924,-0.7563235245246241,-3.8149979309070656,1.7974728163265348,1.9337195982478854,1
-0.23896527717508675,0.9454441479802376,-1.2259024537207135,-0.8371579787836696,-1.5080186659531443,-1.8735052350761712,-3.8149051997659122,-1.011309173183668,1
0.31458317278045034,0.4842122602974599,-2.0604434258835798,-2.0378206083972996,-2.231082667709494,0.5457204997710223,-2.079863697787573,-1.0635530079172943,1
-2.650769553748532,0.9521389298296506,0.2476623655479696,1.4800583782727328,0.496066591851608,-3.3652971371936857,0.0807242933995812,2.4576526611722658,1
0.7359859171487604,-0.8376301263585875,-1.2106109143370343,-1.975144393723494,2.2712222906557846,1.5682946782074478,-0.9120813875165061,-1.391930626568406,0
3.0020640122555813,5.8538922216534885,-3.091943316154185,0.9145605298457353,-1.914304071524827,-1.0316549353734936,-1.7752960700552518,-0.6941391190402079,0
0.7322302157425677,-0.6697738351897007,-1.2260453986635411,-0.5993276323243379,-0.6026372389365005,-1.3385370014042586,-1.3855884900125166,-1.362311430235864,1
0.6077308625293858,-1.1695159208868104,-1.0210334211075864,0.07808521979263204,-0.40242401825612073,-1.1712356574604188,1.149894138061379,-0.43024103225977606,0
0.07626823517741577,3.111022802279855,1.883392047727604,3.606302511504333,-1.1567860787724455,-2.8022245797873513,-0.5462250149411878,1.2417912848276966,1
-0.34992682187794144,0.22700216060436462,-4.546459309711052,-4.477404938486368,-0.408639218499472,2.057562851191644,-1.413102725161231,-0.6977835010281368,0
1.3965398942991287,1.4957053116725334,-1.4922208330082392,0.5117400012630738,1.7456235329725929,-0.8523684819152039,0.2902369497296815,-0.3348669536141457,0
-0.007600163255397918,-0.7431845341764203,1.1724020089590095,0.22685226113845594,0.8756903170509686,0.20311758382152978,-0.4692946196305564,-0.40114995713876545,0
1.4140569750600236,0.13020661094850872,-1.6409277371902644,0.41860456617427605,1.457952731529139,-1.5902669112503167,0.6267376786740648,-0.7194395765630373,0
0.6642963085664542,-2.3842195716633157,-0.028366388033150836,-0.032093666273395154,1.345183958021263,-1.3736156966710837,-0.1491625613485491,-1.3927431935220829,1
1.8147580443132254,2.013345308385417,-0.01137772400313719,1.6274369640280395,-0.18704753334088867,-0.24526680842597326,0.7763108891792045,-0.1447212031025091,0
2.1428322284912085,-3.0729428513169608,0.09707311262426166,0.42653106017218206,0.31988724891721004,0.181046877601581,2.819553880115839,-1.5577258135364396,0
0.5338285159023126,-2.029947632658849,0.8605600300129543,0.8822939958405257,-1.1968297961800878,-1.1801776235060835,0.8981149261958303,-0.6773869022090724,1
0.8156802442108682,-0.2730844149328283,-1.0637972196490273,-0.6995487673845755,-0.298740480776094,-0.6672066647521837,-1.4726058938954514,-1.3234372517705026,1
-0.08610772012616641,-0.8991251899854225,1.3596423139918383,0.16160433197466828,1.4178399110730306,-0.25244998738732394,-1.4875589636721434,-0.7850549949576484,0
-0.5245114249808691,-1.1590461703598747,2.5887279276821635,1.4751310150251553,0.8864695069119203,0.5310523751863085,1.9296140547681877,0.865384884388042,0
0.17388138019412802,1.752556906351578,-2.411751986475933,-2.8029979672707666,0.459825598394791,2.7692493882920814,-1.5360627575906602,-0.38905874220577413,0
-0.7095259305015931,0.957047930578086,1.3238906613945511,1.1389913493650137,-1.0989661390988472,0.2694446352255684,0.8480262719057988,1.3046741333590042,1
1.4209624269346866,-0.733557592628296,-1.0125970492450962,-0.2874048982073597,-1.2351714131641367,-0.7827347778056157,-0.542761264905755,-1.5377021389484709,1
-2.2279465578054243,0.32578569706265914,-0.6624584535960467,-0.8137033169378519,-1.5127193665018708,-0.0713615051253883,0.3171259309787766,1.7671424557531838,1
2.115668944546683,-0.7441968407035753,-2.7849771829158017,-1.7499830975149322,-0.6095227543730288,0.0706988488526743,-0.7822887710181989,-2.3047059934225116,1
1.1922032980588573,-1.3946287408313363,-0.5682375749951512,0.2143879187573242,0.08712427613892855,-2.055653409250743,-0.9351486895483153,-1.6969206883326182,1
-0.10104199642151723,0.08269733312668714,-0.27835770457749864,-2.288881267074802,0.3438871317710124,2.427647169620696,-2.6056753977883895,-1.1118360884439948,0
2.0576974738580494,-2.476299907364961,0.1271962025081501,0.9273595669832113,-0.41062298026109784,-1.8209287302326231,0.6295655140281231,-2.0482516326567475,1
1.1537071955973006,0.7314526707446904,-0.21300525431754458,0.6165482939235365,-0.47893889981368426,-1.076860568432208,-1.1785020190933473,-0.9572576923659077,1
0.9699433231051594,-0.6530415247935117,-2.0366402378557495,-0.3945697343426484,0.7245811539163728,0.29199885390292946,3.065498317998145,0.14741410157781712,0
-0.11016722886723573,0.1536455686223206,0.2963658875899362,-1.253916537384842,-0.4065101700019601,2.0688844261367034,-1.2342519063850976,-0.45473528302018346,0
2.751328607485198,-1.128087869924212,-0.08661681657671949,0.33743821162141274,0.05535041254295109,0.9866816607238188,1.5157142179591816,-1.8058716491938978,0
1.1532059940552746,0.3846134467218716,0.5069149084919669,0.29958821137315556,1.0582027002549819,-0.7563963855329652,-2.655653771637718,-1.6593624106493505,0
1.0328829424721766,-2.090397976319527,-0.2868818745690167,0.15760904271813073,0.4619022390758679,-1.9783720990268259,-0.6428037635698385,-1.723203235772198,1
0.4751460264490819,2.3440690005172313,1.4069466494664877,3.335893989908143,-0.5543966653126647,-2.428157676396448,0.6179577433739168,1.080454217708485,1
0.2605412531341156,0.5413854961004975,0.6321880471840189,-0.1991225865522302,-0.5560713184601042,2.8416846342384168,1.7185152039962117,0.6291285806848814,1
1.5056446812255526,-1.8578514873826522,-0.45523458061845623,0.20365691527091695,-0.1112848508920257,-1.6117303645417385,-0.27941618747334707,-1.8456573559031115,1
-2.5506497902954455,1.420633253246506,0.17292885732653174,1.9638512662387961,-0.9613087680293321,-4.268444094856964,-0.2991278798659265,2.4598089787203152,1
0.04420207865787695,-0.06209126157013578,-2.752232738804241,-3.920145504489262,-0.5687445153009768,2.699790777743688,-2.2616262168011434,-1.3317805165892436,0
-0.9694645400765949,1.6732950811347131,0.9314107321546705,-0.24759749467164183,-0.03655463435818804,1.468840020562204,-1.2581483890266612,0.8143784827171019,0
0.43028220886171553,0.2851396122431368,-1.3519503944075093,-0.5538961268653211,0.21990147831221268,-1.1583121006125148,-1.4975807711399598,-0.8401939653424905,0
1.8871900125878196,1.952916843673207,-3.9469111831618644,-0.1853378105943512,0.3635987599934908,-2.7361809653747216,-0.8514479905048277,-1.0488507116933234,0
-1.3074952755517262,1.2458866867241831,1.1848706114436793,-0.7892882984473396,-1.531576014986703,1.8517133480893642,-2.031098165690654,0.5651128436866989,0
0.6133592632567328,-2.6895752706480844,-1.271202376200296,0.24675483668183998,0.9094170348307253,-0.6125100818273084,4.627439749911504,0.3383098050887716,0
0.07290815792592453,0.5201302997487274,-0.3649639720357494,-0.37999555461962703,2.190602487769729,0.13410761332205134,-0.8513042211860171,-0.22847377500640156,0
1.0104735668148586,0.7704842502554818,-1.8882233441107976,-0.2092616571892287,-0.02628825730326744,-1.1292930099919116,-0.4105059184919668,-0.6523618540603577,0
-2.0976203083287177,2.6557032632994537,0.8820535056788104,0.6230744021074844,1.0662551857450282,-0.5276397042843046,-1.6886406275572292,1.9163343662239838,1
1.718556468389822,-0.8786531891903888,-2.7456411686965785,-1.9455160803595284,-0.2884297125671125,-0.08578909113547095,-1.1938608014733543,-2.2371191390037315,1
-1.1906883020619072,-2.209876195560833,-0.98032546351393,-0.9478194029691508,1.87648140017685,-3.871447834286821,-3.450394998216872,-1.3155353092719146,1
-0.08752651724977778,1.7336128037038252,2.01131139474058,3.886137242728749,0.5869875563093044,-3.261799699655687,0.9685716554189966,1.4663920424708565,1
2.10126981409906,-1.9976470876071994,-1.1975960629694018,-0.6267044964925303,0.7341397487312197,0.7018430968327243,1.8419610103396622,-1.630248654574931,0
0.8157035065545813,-0.4875773332741121,-1.2860488393328278,-0.7329113539010543,1.5437888367491504,-0.7332010989012856,-1.0124923277290632,-1.233366479916152,1
2.2732703629594355,-0.5335424759628644,-1.6338117180351874,-0.33452360930386077,0.6404490354575817,-1.2750738125531593,-1.1911531560953008,-2.339564176339053,1
2.6686559597790533,-1.5305850257507565,-2.4361781731931886,0.1792457180258651,0.4571639380966367,-0.20803133124673545,4.2635976063157255,-0.8986942382608009,0
0.8439159615626914,-2.3571695263634944,-0.9665057918539786,-0.24722120293442318,0.8818896537790561,-3.339977069848747,-2.1726174718965003,-2.2997859577952853,1
2.596231877288698,-3.5746210289902196,1.2127455875887452,0.8514371861465305,1.8499632890343625,0.11461249380639671,1.9803910803095133,-2.3265597798895867,0
3.8601699639194167,2.403259160387708,-2.081389562468569,2.0460368533264535,-1.8643638040022381,-3.087916786207495,-0.5110872271330256,-1.94993132250314,0
1.5094230986405486,0.6304756752813997,-0.9168327925862729,0.9994982840215719,0.013997353836844348,-1.3380253186384274,0.7303372813533955,-0.5052622718564668,0
1.6851122798802711,-1.5693031446480497,-0.18417097474149036,-0.4723031928853933,1.7880266971038625,1.1235880068140613,0.8892870642253153,-1.505728306298259,0
-1.1893477348301857,1.9675546945228966,-0.24695572980325609,2.1928423749289427,-1.445651094187565,-4.149618188335621,-0.39054520160032036,1.649238684891231,1
1.258362726255136,2.828548810863216,-2.018058666403026,0.008512892457486078,1.0739028926783416,-1.0434403215982933,-1.8094451749412834,-0.6003878545667344,0
3.449636429797531,-0.4055213692981511,-1.8335980673950658,0.12207968238134473,-1.337675970972367,-1.219463887757966,-0.5110134710304344,-2.8508899010515427,1
-1.4501303682885105,0.1203544375022162,0.801108939683462,1.1855833905581192,0.09430526752009624,-0.8678002200002369,1.8035815256395904,1.9035993141049752,1
0.054810155368679836,-0.6912870043042227,1.4205444285302997,0.6644064810476252,-0.7427793024029954,0.7083382291555893,1.0243356431069561,0.1774670209754177,0
-0.30612712734898495,-1.8888643863280912,-0.10614320408726996,-0.3687392763584653,0.7006263429535552,-1.5443888078540078,-0.9601086920615793,-0.8479277865947665,1
0.9125678979014784,1.7316813140190146,-1.6712809611880737,-0.41517580620121863,-0.8660255919969402,-0.9713418646780987,-2.1564139345130515,-0.910322846473289,0
-0.5890277094853553,1.6009971396392872,2.354066915267391,3.1455557499387954,0.47190701714566036,-1.567947239962905,1.2568532755335124,1.8174609364774559,1
1.5838140750650798,0.624442097341178,-4.093466852197261,-0.9449195829077125,-1.1630963003799168,-3.8091741335248406,-2.7895105443422374,-2.1055669814917923,0
1.897096067305692,-1.6128700793564623,-1.6346832915803122,-0.9055125824678468,-0.06111858087112182,-0.11798645221900883,0.36028521520938095,-1.930463888536234,1
2.463299718578687,1.600559442447855,-1.6558866183241552,1.177016243616339,0.08635696064510484,-2.031820721891652,-0.24373199275953106,-1.2058302235606895,0
-0.2186864192730158,1.8029493795334255,0.5238657869041807,0.7511716802266865,1.4289904599878607,0.39988673420759246,0.09510648710130976,0.9201273449191042,1
-0.14272100604496174,1.5009213761046707,0.3427373545552326,2.0207046751127153,-0.7506648447552874,-1.8759262543474837,1.0263508628781195,1.2363422993361963,1
-1.2976222257161434,0.6726316327814353,1.0232956006998422,1.1069686886189387,-0.8642623331925706,-0.2927159918202682,1.2904662849917066,1.791227513247279,1
0.4399880984266953,2.0196541871665605,1.938958236871546,2.7614893557479454,0.6765303231375138,-0.6463389612277854,0.9745745621176755,1.0678806204773958,1
0.30113615120016113,-1.5381477097927587,-2.396206644325407,-1.6948912656194388,-1.9163407181154037,-2.555721081175305,-2.956255518727379,-2.06840237862842,1
-0.13535734965750024,1.0005772358342275,2.4174126776415967,1.3104763972820137,-1.894565236226247,2.219292766529937,1.6846182445160123,1.2411592824718694,1
1.336216077827537,-1.8483412120111704,-2.019407748396704,-0.7946665584568587,2.205669182678563,-3.5152446718478574,-3.020262109713862,-2.8596424592149354,1
1.6138058385979845,1.427480007557883,-0.6236482281274374,1.0838068732810542,-0.3986359986307456,-1.6711752836380884,-1.0435355281759982,-0.9485438218394928,0
0.7467172511584934,1.2066231191162977,0.15786725743087193,0.3958000679102249,0.7393435326292,-0.11826679928032602,-1.2494575582742735,-0.5380063265569512,0
0.22308709310864527,-2.680111183380127,-2.583369880462403,-2.1777978096978017,0.2694772591081749,-3.049191122486792,-3.49704498793497,-2.6724270545254427,1
1.6626356419572748,-2.25055012486168,-0.942455652234638,-0.08488216618397648,-0.43995891764167294,-2.078014676916368,-0.627800157901105,-2.2642389685520614,1
0.2926791847560247,-1.0727957358008817,-0.32180261456705617,-0.315676614881114,0.3470991514252325,-1.113451787132908,-1.1242928608111218,-1.0509807528768969,1
-1.023055304147694,1.7348045943526098,0.3435244244982486,1.282348390586786,-1.024400670626545,-1.4799485652929034,-0.06917153269768317,1.4746842675921668,1
2.4804227204671907,-0.8534174302574113,0.33278990945882425,1.4324866471026847,0.5298748810288771,-1.2512018989047404,0.5003351853129339,-1.7717375443410726,1
0.6670286309321193,2.0521591266294834,-0.719423910746242,-0.072500362092283,0.4841028991380376,0.3184018193952367,-1.1299446329383231,-0.1902715788851734,0
0.00251991150277997,0.17112947707209325,-0.08216933192144005,0.33250387754020966,0.11032051815855386,-1.731607737584437,-1.6808168359197704,-0.5343935612118133,1
-2.2178910672456444,-1.6764421849465894,1.0449382451218732,0.6383204384566311,1.2399550411180469,-0.2770972480697411,3.199696350785657,2.2888675105689122,0
2.173551505996414,-0.6880752756177739,-0.9481687549187198,0.17187746733462372,-0.5985748266599878,-1.126932618665287,-0.5203967025926821,-2.012865312794125,1
1.4244997364549739,-2.893177319345053,-1.0065290805468592,-0.7486333017237851,-0.39251112769478347,0.17835367426972526,1.8591513992805204,-1.4610049966362644,0
0.4791318662770816,-1.5985451350674715,-2.5858891547029756,-1.6916443248201198,0.9615144460720059,-3.244117391854824,-3.7222349993410124,-2.50685628458519,1
-2.024912090190254,-1.9443411826369226,-0.6195259809038554,-0.34316280515270237,0.1342753306349608,-0.3909151222709244,3.425690310134339,2.0208429916337245,1
1.2258348279005213,-0.480700664701355,-1.073920256763747,-0.9991228853010746,-1.0087035049174828,1.1841313819390913,0.3496402979627261,-1.0472066573402428,0
0.3213882509342235,-1.4944187557529534,1.4613371812911273,1.3677999356240151,-1.3776781540426493,-1.902486544697358,-0.3072895436198769,-0.7261965568769916,1
0.06252198611290471,2.8821881309659965,2.6056247908365546,3.476794393178117,0.6263922276668381,-1.5205877089171635,-0.1115858675771908,1.3249367718649516,1
-0.18315557233780488,-0.128260571543925,0.47682854871710756,-1.0164150643669478,-1.2908909508789699,1.984372427931321,-0.6338467997035089,-0.25144768059084793,0
-2.0573553878499107,-0.6564212805277692,0.5452372319948379,0.4390363619407104,-1.1119122822498515,-0.06999441434809128,2.6470312689036923,2.3039861168698668,1
-1.4785120251161954,0.6119789968454248,1.2129665627915331,1.1144182283670887,0.8052647570755836,-0.32605027549860865,1.1173730423002288,1.8391062856577103,1
-0.5632198662775363,2.4602068995418396,2.288223990115772,1.901515335715944,-0.019618911600393963,0.47163275269159777,-0.17077864543546917,1.4408915454316886,1
0.6728532370458554,-1.7831655875573444,-0.8487544969868815,-0.06033870279422503,-0.2880657472903136,-3.1854252402784504,-2.0743639080702048,-1.9134273185830446,1
0.38978411704299387,-1.3296036995763985,0.16577484899127448,0.001995992629842489,0.9943605711555981,0.6543647807152895,1.7814246915786378,-0.0909057562168415,0
-1.997409336136029,0.6840199551148347,1.4480495340746709,1.8703286577229115,-0.8320133111406918,-1.8004938136719035,1.0441864907025291,2.2965601034429874,1
-1.2592213707691622,-4.203240365404078,0.40762606597329687,-0.7612360230457612,0.11093581389139354,-1.970964723086204,-0.4598941531103118,-0.8281749989165382,1
1.9992331430614727,-0.7604081614869089,-1.8125313114022343,-1.0425822434162901,1.6487690248250948,-0.507572189265751,-1.3099758900391072,-2.3406890567792,1
1.71360407468083,-1.8237500911188063,-0.7846279417128164,-0.46038526745263286,-1.6276063001333898,-0.11173300460683,0.4459226340136626,-1.7863728154071536,1
1.1682542278244827,1.2094713808591486,-0.5898635315035996,0.561102952134123,1.6964592325326124,-1.0447893576688392,-1.094640584414124,-0.7751196653229987,0
0.6973328123526392,-0.5196595889888873,0.1016968552839903,0.547862752558059,-0.4113992673291871,-1.192598350420121,-0.4251101378307398,-0.7937751246026785,0
1.8226011191663047,-1.7696400161530388,-1.1539560602883567,-0.74412236453248,-0.04837258942194684,0.3960328443337273,0.9340847150930955,-1.6969403452813474,1
0.5540848759890014,-0.8022102300317836,-0.7747995517532084,-0.36747762455983723,-1.4316724419245634,-0.8563683617613379,-0.5286974318044706,-0.931751210805556,1
0.7672645348219148,-2.5929244116770045,1.9476635499757506,1.5833477747626534,1.668629742843522,0.0821714934395561,3.2312651506793797,-0.09449498528685399,0
-1.944601169926091,0.4315055966221927,-1.9932133094095978,-2.3810664564530493,-0.49805848773069294,0.9995059138140219,-0.5260875351899632,1.1085193629196222,0
1.4252707151718584,2.4815376180587334,2.958345658546291,3.1732079456736564,-0.026553538757810795,0.6428084782041459,0.8555730716793075,0.5215826027336129,0
-0.5839002933182456,0.3181568661647167,1.2578725629857694,-0.5035572405163941,0.9106054084323207,0.2687872718390252,-3.365991702234709,-0.7605981703657078,0
1.5111118509729342,-2.234828417626264,0.0922041445912265,0.34570548695058556,-0.6933742392750077,0.4214875933041834,2.5995479653087115,-0.8895158393747854,0
1.9481356628060154,1.2385827156152782,-2.559544523763086,0.7924083450396677,-0.6483274096953465,-2.761031617671378,0.07352939063934238,-0.8886382531196387,0
-2.2307945389602963,-0.45784947449658153,0.12988305934112454,1.316601385268518,0.5779238530951175,-2.6882397972325154,2.0100569604877228,2.3517026575920013,1
0.3127565452001574,0.42541608723418856,-0.5535081403489543,-1.4368277302833146,-0.03720966124845182,2.0675847960830547,-0.8006418788600629,-0.5302263830524966,0
1.6599182035770061,0.2584776437061501,-0.1517664242740756,0.5933781710628543,-0.5163644691730715,-1.8464287810200604,-2.473194099947281,-1.979986003702828,0
1.0601361093630017,0.29298620299140277,-2.8449906926922823,-0.5286716466818092,0.9352437518617649,-2.219934816682488,-0.7139041886789802,-1.01323358019192,0
-1.4213665776011513,2.382507645587312,2.6689590436934356,3.0178571603398274,0.1657929251500159,-1.7355505756271385,-0.11104486549686521,2.1807275456003046,1
-0.6749314737860326,0.7987811686046614,1.1713729141122156,2.38528771589567,1.0768197203247705,-1.913539436130589,1.677285157387306,1.6619683181205775,1
0.7617579441216908,2.374492913532266,-1.1392489185949342,0.4913433816253341,1.897039622627396,-0.32211183960733447,-0.03859584982803177,0.3186803621326902,0
-1.2013328837785109,0.610712874756846,-0.5583517462577055,1.2209674348876949,-2.3410506275616116,-2.6937893072192978,1.0006111112157265,1.5897613544780786,1
1.4039715407172828,-2.674632541681132,0.6961040857800929,1.0282046416999628,-0.8211679282814295,-2.218869591004659,0.003878145637396635,-1.861054170582889,1
1.1511310699126853,0.9641889038556823,-1.5111889977924138,-0.3530252023292068,0.061118714023123154,-2.0286405739671904,-3.2770771695125034,-1.7682498580341708,1
2.948399504956148,1.5374181814705463,-3.558968500052871,1.1849054053362882,0.19050555578080455,-3.3092980814600805,1.1529448049064226,-1.07495516552976,0
2.138416821717945,1.8918229950165877,-0.507933679365467,1.3872535400766395,-0.34333272301505335,-1.5394821191858559,-1.1127687227365868,-1.1584719338017146,0
0.05971150723686969,1.7229251537175618,1.3608594653514159,0.8401394978742582,-0.6921018146096113,1.6729167178972806,0.5351033471881195,0.8692498675468007,1
-0.9755253560157024,-0.6154003352283901,1.2051613450306689,-0.8634620511798942,0.17321556597835386,0.6582347779848239,-2.400084551390721,-0.4852859932663644,0
-0.08253717159083762,0.3204269655000317,-2.7756837135537253,-1.1343917102063572,1.035686053329126,-0.8486939200386916,0.3976393268581595,0.1813178662498235,0
-3.062639688609118,-0.37897613191050294,-0.08629920766302734,0.3909655730558447,1.1130502102127386,-1.9894152081223155,1.3614464649012337,2.6449972950034177,1
-0.23822813889834626,-1.057853010154462,-2.9297182055379807,-2.81608479851445,-0.024691872401972743,-1.3918166141993418,-3.5520809876408657,-1.8485437016540152,1
-0.5529638116763358,-1.0742083544337202,-0.6132785029670338,-1.0596953297633227,0.3765142786190365,-0.5836114627253355,-1.2432437224673054,-0.5600520230000683,0
1.2395842063729203,1.4691954497162147,-3.5022597293221462,-0.08435285302219128,0.18954402240263127,-1.9607998203127517,0.8609229760675474,-0.0956981990881307,0
-2.595749100310057,-0.015226026288222005,0.38833606996680514,0.6517314488264523,0.972683158916236,-1.3563914721119499,1.3957382348302636,2.4784126490111613,1
1.3907817749109959,0.203605885345844,0.09077072133846675,0.5276989707029222,0.5827855373458607,-0.879989082824667,-1.3677177401566691,-1.3955221315690907,0
1.6623641985600663,3.526652433992897,-0.04868345744745728,1.1307039427738983,0.2181789628562389,-0.13963067734325574,-1.9769741924690867,-0.5749833949609118,0
1.5527895620119547,-0.7246340024627196,-2.7036518729901102,-1.8879375027710403,-1.1436396372878994,-0.8481225915187489,-2.290984551426913,-2.4647944164870434,1
0.20954019936061985,1.8584209746563753,-0.47101402077407784,-0.2711871809940458,0.751073332816348,0.6025785273786208,-1.1648330154430488,0.04222830365316243,0
0.7194131461938889,0.8055998683353345,-0.2884212361344244,0.09652683001369872,-0.2738593800234017,-0.41328272030945923,-1.2781999709278633,-0.7067048007984552,1
0.004163964855207425,-1.8429724325107069,-0.5341288187588018,-0.7090367139781084,-0.9606405212901474,-1.831283750230393,-1.909513406780857,-1.451311177115839,1
0.12843003996073166,2.149550986223471,0.969320019237799,0.904125402305794,0.17272998996455055,0.8912546728155071,-0.231388761300664,0.6884460025255644,1
-1.8198068214946157,0.8188871952086654,1.9122551215137644,1.1082337414638441,0.11512488371217128,0.39773186713129194,0.9269616913652925,2.095457333933548,1
1.873086671150461,-0.26347709549076537,0.008134797085260326,0.8756080484464023,-0.037462566516190225,-1.0428000760005336,-0.3299316262084664,-1.4900538042749845,1
2.3444547524375237,1.0936030995315211,0.6460540013195282,1.7447370859666536,-0.3461068090347264,-1.851980264817478,-2.070062075819824,-1.9035915386852642,0
-0.46483947369101397,-0.24737297775452072,-2.905587039086736,-1.8321791182696416,-0.8695422836090043,0.5868683297784003,1.6987061126278649,0.6693053237743407,0
0.9519705881469992,-2.4935593590147294,1.354455235767777,0.3669305352394472,-0.8420849294756421,0.6885559294420055,1.3948622101479486,-1.0116245621165232,0
0.08604264290926533,1.4108006633330454,0.9003851753882183,1.0087137225447003,-0.6762869702055437,0.7342399851140811,0.8081705171931395,0.8547103650521529,1
-1.737857862070907,2.6570022702087805,1.6149343326682077,1.406686827404293,0.4113361806032015,-0.7910689065053205,-1.4752878831860299,1.8223805672808884,1
-0.21217349898387816,0.6833543333738346,-0.4202750708773304,0.0149079113907713,-0.8727127033384618,-1.960112533814963,-2.6937235114601066,-0.6097361598043033,1
0.3524829569787409,-0.3079834620811077,-2.324860308526156,-0.8888370115141737,-0.9656355111969814,-1.4378054639820945,-0.3400709934446301,-0.605608678697894,0
1.3756168507247897,1.7980380519090997,-1.5532009599109973,0.14588756397106337,0.35058446877718574,-1.2734763780503133,-1.6397471716444483,-0.971414053348377,0
2.0772620146996457,-1.192291183254643,-1.1578303227342377,-0.653941269764564,-0.31494766966954973,0.6019409008618135,0.6833105930755654,-1.7610212511208614,0
