Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Label
-2.5725591777111014,1.4429693713377327,-1.0293591328948923,-1.1727727653360884,-2.6212484910405944,0.9594051332348195,0
-1.3708068855066067,-0.47882142384521087,-1.0545252676726964,1.0322935607419477,-0.14905932523869403,0.5016768356217494,2
2.8576490334510427,-0.6693056983513821,2.862337099395815,0.808473309021958,0.6804451762808073,-1.3834154779167962,2
-1.2562236434775331,1.4093344521215623,-1.4872481517885408,-0.6160177194219277,-1.4304641136710723,-0.41188252129111635,2
5.305654363906354,2.5417005828878376,1.4263003394368283,-0.507443904622412,2.5589819023120826,-1.5268672173162217,2
1.315333440897652,0.32589777725711,0.700754306157044,-0.3764424031056946,0.46201390259954933,-0.5319901468084011,0
3.747796049389608,0.30830619918537305,3.3426405896865212,-0.4355459812026333,0.7281072637464707,-1.3103414482390503,0
-1.069810149806306,-1.4850028800344615,-1.0730585613773307,-0.33648836997433884,2.402549389405503,3.1635668585015777,2
-0.599395857637362,-1.820720147507592,1.3906999861061244,-0.1858341856049487,0.024655562343077198,1.1969806078365284,1
-2.29789300305547,1.9434304215787956,0.8752298363993294,-0.04249680250228852,-3.100905228913123,2.9210829983038744,2
-1.2300423487759207,-0.8618573223922513,-1.0939094065476462,-0.7807327092691068,-0.7050748958112727,-1.2850349855643073,0
-1.2417843370963493,-2.1369100186103873,1.9140075439665152,1.0661046665389593,-0.6582060146331465,1.734608611685032,1
3.3629652644781896,-0.40683280127533505,2.0454140399521505,2.0241931210593864,2.012157531023779,-0.9816193553378967,0
-4.15683805464352,-1.6068863270131637,-1.2401408749170484,-1.6216246543760406,-2.52421221785477,0.5520965538669251,0
-1.5263302228464324,-0.13957226808999867,-1.8160871938264527,0.34228092559180795,0.20056273500099686,0.7276195766420421,2
1.5447512573933007,-0.4679372247866821,1.3168880804202021,0.3621264432603659,1.0645801105961958,0.01952806101343718,2
-1.9017441870745186,-3.4089034073456537,-1.7304952476386255,0.8736820856544505,2.7869425580008533,2.3561702006526435,2
-1.7689852413727616,-1.572699205191605,-1.1608038605808133,0.3470297574998866,-0.7157832037862454,-1.1087593513164256,0
1.4643705916177658,-1.0022498093123409,-0.6479859086327273,-0.6651067691301011,0.8092472610744894,-3.7764423156895237,1
-4.558144526380674,-4.223155931040877,0.23607863539501772,-0.42854938264524367,-3.2349968808425147,-0.7776889398696107,1
2.28476548203151,1.787660631948427,1.1351147101455592,0.34425767999224005,0.5287079446583947,-0.08854221166452025,2
0.3073286375214306,-1.2284985556721562,1.3176639567575814,-0.6236051116288274,0.43137114249624076,0.6030445001119218,1
0.22938398127557202,0.24462875667420425,0.14614466124423608,0.14188106547251825,0.5281463471919129,0.9541967050465009,2
-3.3284070263483185,-1.1697037984891518,-1.7081914859055232,0.3201659379977185,-1.2984633706553435,0.8065520294179322,1
-2.9550382009112948,-3.310304888709657,1.06705579350825,0.5290568788979271,-2.0765585269793094,0.19926234750059857,1
-1.5107814759189306,0.03985192708119745,-0.7886118054485768,0.1567148628542664,-0.060433820381649794,1.9535729697176403,1
-1.4705674951577574,-0.1487015631389773,-0.267031568389563,-0.25502651877567367,-0.07694470665753306,2.3833503856193596,1
-0.7164706999431694,0.6397824665429871,0.5867452973123874,1.1294268806115135,-1.1049883578111337,1.1673266456382765,2
3.5624064560493833,2.8371161702236334,-0.49144427164670756,-0.43115214236258725,2.03873503028278,-1.2536299687325325,0
-2.1935228843366144,0.5763040312287981,-2.368184060093977,-0.7995043827045157,-0.31735864674216496,1.246521840593521,1
-1.03938147076598,0.7000055488851757,-0.29146476475405947,0.15113738166363597,-1.5115823631807737,-0.0911094846183208,0
-0.8439962165897833,0.3215628744901322,-1.2246549888452178,-0.7770989372371854,-0.38505154814545284,-0.3272265394149583,2
2.515075039273995,1.0659477564142963,3.590975145965497,-0.19471553509364495,-0.5619513488930123,0.2558187285389164,0
3.0969467599384584,0.3551877157189054,2.1143354355525887,-1.0374850430507052,1.162824170076911,-0.9241513102671852,0
2.6146046366253852,-1.1608115201083256,2.108837713125455,-1.5332958530925285,1.8077063157178095,-0.5675668939804468,1
2.5998284670114504,-2.2777107569149413,1.414595638319342,0.6177117915019016,3.9085761335439955,0.838699769701054,1
-2.010999681387149,0.357782152244855,-0.8787736220450288,-0.9878195767148771,-2.3104185714535426,-0.7281392214785206,0
-4.1582051617227,-2.465592925842367,-2.05752442661353,-0.0009531339132614878,-2.32157358040206,-1.2988973740620944,1
1.642233845267466,-2.2419913162241505,2.3655292528888223,-0.33991258540422503,2.5060720333964444,1.8092508935985463,1
4.400310672925227,1.122720889492765,3.31513803143731,-1.6683367191268454,0.9556929092669548,-1.3584199160963606,2
0.15503337808974868,-0.38003715460247167,0.049304334346379486,-0.8430703888108463,0.9775724774365605,1.0256819893913593,2
2.563758686746497,1.6946092660862995,0.08942007575646371,-2.1857865916387995,1.300677405192879,-0.9551469945552797,0
2.100113450503299,-1.1266077853865186,1.5837729109856298,0.7680623733087838,1.943278859654681,0.02133786940302851,1
-0.03996918864467747,-1.1343151225399417,0.04706045729439867,0.03935643759591753,1.4884317709227077,1.444987999475944,1
2.9602548226217804,1.6736445888928828,1.3731402507828476,0.7686919640837413,0.6425964770853896,-1.090123542389108,0
-0.5128037964670276,0.3226150759840172,0.7600963102960735,-0.598025934246617,0.12458454924292417,2.7921884095947256,1
-0.3771911773159189,-0.7772177462738309,-0.0028343729663709016,1.618432057628817,1.3739919337108901,2.298253449311086,1
-1.621069390131257,-0.6892831522369829,-1.572140341808711,-0.27554560487972135,0.9395550570816193,1.9418667676247652,2
-1.2248326077410807,-5.188507023409535,-1.457771195658578,-0.17810004646524297,1.2204461856579463,-3.5283573520924927,0
0.2266686667105003,-0.3524044709493094,0.3875528391417612,-1.3773934642556664,1.541294537238278,2.4000207953887633,1
4.161234768443181,2.626075114900238,2.3676692207820635,1.2149754079817683,0.9370847194165308,-0.5083952067613253,2
1.2415953789863685,-0.9496808089779124,1.2883884576775375,0.07857553586018486,1.2528617270753122,0.3787478121843926,2
0.14500674890802445,-0.8305963299765007,-0.33486970783040837,0.5420033623718434,-0.06264044082868692,-1.8853927695641683,2
-0.5629887211233509,-2.1077455275940977,-1.763013669011622,1.1988522582482994,1.8083456473624895,-0.6962751767852164,0
0.8206502817977468,1.6371331983535087,2.5032500917075655,-1.5627460772444186,-1.4967006846218547,1.2377778804380386,2
-2.0059205215247915,-2.945463219629607,-1.6177824901789877,-0.48430382147423723,2.807889368231959,3.323438977042183,2
-0.7321091510557733,-0.04869239746026799,1.8509479672881426,-1.1901780426719506,-1.7957321078181798,1.0243100271409877,2
1.7060082145273245,-1.5540204391081498,1.0266571343723507,-0.5274950158522852,2.6604135951274532,0.793650648867925,1
2.7942944224689352,1.452691153941501,1.9232635763300623,0.5463520755957008,0.5313872070607417,-0.391172022560752,2
-4.227059059141927,-1.0068117024028769,-4.6849450512183415,-1.1157079566961692,1.0085576884508756,2.5901092744006613,2
-1.4583282264775324,0.6601447370793114,0.6183567231622488,1.5335584016140327,-1.7255186978180796,1.6987581021467628,2
-2.2248223888853045,-0.5922952021489288,-0.9765580477204433,-0.1394892514960646,-0.8938987428924993,0.9592581300866693,1
-0.031926152891228354,-1.216861917144724,0.33185211343837695,0.7309886084503139,1.529721389935737,1.821756649822366,1
-0.16364968178997397,-1.2993938816086719,-1.170696654492303,-0.80193654155599,0.2166750882071915,-2.5235588682743835,0
1.9180964594594827,-0.1010972090084048,0.9100877993731615,-0.12771547409628603,0.9116116449800564,-1.1989767868943042,0
0.6745997780845338,0.15344084069303143,-0.4597884041566841,-1.1430427129912466,-0.7706933865958839,-3.271088113214325,0
-0.02578310542053197,-1.5222165105597463,-1.2634442182907863,-2.543146022737973,1.1256596457153822,-1.6062014824738435,0
4.277288142445997,2.1875363887363326,1.0037161241409833,1.715725553054765,1.885761101057171,-1.595225419404178,0
-0.24727788846921195,-0.8689950613684899,-0.2910787920941067,0.8894197467338103,1.5555603762121644,1.8150354829977082,2
-2.45037119588451,-0.818222157905059,-0.7661266872213918,0.2359587033899057,-0.7222871441365967,1.7783424622821487,1
-2.2012751689011947,-3.4111617650306636,-1.5683233319491818,-1.056974122767847,-0.3535730329659835,-2.326598859546265,0
1.9764332661218673,1.1653094288941241,2.169705634163135,-0.27487940176239994,-0.2140902570458162,0.031724018698574,2
-0.23100095988974295,-0.3518502706771479,-0.41489101351779567,1.1893050191928154,0.3731963761128996,0.12032937469447724,2
-1.2312531526124726,-2.6471200751767476,-1.1203578536333678,-0.4176166153314545,2.8027398330939777,2.7701821006530603,2
-1.283399657893822,-0.8418624664206025,-1.616978441136669,-0.5284989444132039,1.2865559499625876,1.6004015213775515,2
1.6984377899702916,0.1531237960778521,1.8252255314589558,1.2736506187833692,0.10963439074023251,-0.5115847337934644,0
2.3455030337683507,0.8833883589460058,2.5525218087740624,0.25785302790391845,-0.05640869439451057,-0.2347580678187986,2
-0.641989344551775,-1.3241520033793637,1.6654886952759784,-1.813011582539516,-0.5626448825372725,1.2376421455216753,1
2.7563904029800277,1.0045223779647368,1.8556459320296546,1.8139671249546272,0.8625716011580138,-0.3541169588533033,0
3.021903823104056,2.3503709191562963,-0.5121777849261389,0.5154940692650013,1.9408125189995336,-0.8962553270857964,0
-0.5423504549581457,0.6136974787897878,-0.5884436212661177,-1.587366019697656,-0.4820792112191312,0.1464145947992319,2
3.498186360028887,2.4680542487478556,1.5848696302463567,-0.8354895728761479,0.4939818179247639,-1.2345999323960555,0
-2.2205416716806936,-1.4037191225509305,-1.0851349579430736,-0.38295528485508773,-1.0006253015359836,-0.35390027931262735,0
1.2989272177087643,-0.9070264498063533,1.4688782041701514,0.6395216391243178,1.269361742515375,0.6027497976049607,1
-0.22972944229253822,1.7002443739730735,-0.8014354799880009,-0.5579330519253668,1.2176174279295888,3.460226928687023,1
0.23975732447423664,-0.29208088842669244,0.7534577741232042,-0.8854352899499166,1.166248789057038,2.3183017602736635,1
0.526933525382282,0.8467318859442929,1.2324514453038444,-1.2463304059670341,-0.60441030974288,0.6334294490876922,2
-1.7987012792488573,-0.07058307223703786,-0.9579113645595583,0.18843321138644478,-0.6178377241776372,1.194725515348532,1
-0.3315271108495259,-1.3698684197722075,-1.0685181336320386,0.3580072013498461,-0.029440709191174808,-2.5389901527969623,0
-2.607636040716564,-1.7910064072339633,-1.1511145593117604,-1.8543683495174421,-3.0462250430571642,-3.707694817184449,0
-1.2997517421171807,-0.9384101857372765,-1.4060364885011019,1.3928826319198206,1.4838432820063385,2.1789996822561406,2
-1.6545394436931131,1.314621098076953,0.09023693164223667,1.194682943364601,-3.064154301567023,-0.2575620239230879,0
2.840041472471006,-0.6694316279963768,0.8413324732242399,-0.8332945171041004,2.369357227832488,-1.3300166858894062,0
-1.6936437614305773,-0.3536879680694357,-0.5505580063808362,0.0450063621582059,-0.3847869343260103,1.6500929454005306,1
-1.4620242942205552,-0.6951759819892882,0.2507408771767603,0.8805790170896278,-0.31437493104178516,2.0619916926482,1
3.5327260576309714,1.7351755302887395,3.216417400000133,0.9955579188020636,0.193603972144335,-0.3066177125754461,2
-1.6714304933976645,0.09932890249730653,-0.6338701040254648,-0.2199960811670164,-0.0772220306610063,2.5583160438247514,1
3.1817130928953903,1.3797435279571864,2.2520410266936217,0.025465940167376914,0.6830398650099605,-0.5398434126131479,2
-1.4204116199368575,-2.0628850918683797,-1.6985471196859874,-0.44486384646248583,1.7901675123896958,1.2186807491243021,2
-0.6161553278584959,0.11644071278818457,0.2028381998375267,0.15676256371063202,-0.6119270932807068,0.6473567942165204,2
-0.9777865617869084,2.067322677032752,-2.2924301875981605,-0.6863437907454819,0.8677068316627059,2.656424713192933,1
1.3314141080518587,1.2365316056737647,-0.4246981617735395,-1.1808682727327702,0.6817971087781767,-0.7562351131385532,0
-1.0032466201934682,-0.5053395305194606,-1.089168282948142,0.08479333390976634,0.7975139413849164,1.3199794029937406,2
-0.362114802170729,-1.4933311009934649,-0.4734736273434553,-0.5420381813922083,0.3593053619702461,-1.0603041255927348,2
-3.6441102414138427,0.43331148576221046,-0.49263656568996694,-0.7245278882018293,-2.6845152970040966,2.69449779518167,2
5.19382526497098,1.6183091784792183,3.2403549858149896,0.015141356624582516,1.483259417486659,-1.617753802524077,2
-1.9204657585196137,-1.8609945371905796,-2.0463439554094336,0.759365432943543,1.298395859467506,1.1270825846177566,2
-2.7981624325890166,-1.7594280378268645,-1.3065256075867862,1.233049176131866,-1.3119645126534654,-0.4356452000624914,0
1.4616972076228327,0.13263642789134877,1.2985693779075778,0.6052253401267543,0.29999635478188247,-0.4756490456005602,2
-1.8592590337314499,-0.8033772229594214,-0.6572374033015513,1.5676046927814942,-0.1075172884134189,1.8008396487757508,0
-1.4973565434128373,0.2593597580720177,-1.0910392515135972,1.5442448398525714,-0.09371566846227763,1.6814210765714206,1
0.7674137853741841,-2.9094107857167355,1.2297897945042937,-0.5118801458836034,3.6247486667098467,3.167550814999394,2
0.3713786576239869,-0.43235783985237364,0.10314834860977573,-0.7405374155735407,1.2822242979169056,1.1270598447913034,1
-0.24027300081641945,-1.0262005886991568,0.04897589686687187,-0.17544454666753123,1.7348641347494556,2.4308686679865277,2
0.33154750033197944,1.5849365466143976,1.0493758237862059,1.73464220623007,-0.9102962074956784,1.1045509562745088,2
-0.21262418153364315,0.4014042956540179,1.2085427392489703,-0.9169855162099722,-1.064087241640922,0.8138028694652066,2
-1.9321398101570157,-0.5483894976291699,0.8858159557761007,-1.1287130838805772,-0.9598873130428169,3.0137092746745062,1
-2.3343299945902682,-0.8842981871419159,-1.3736926520204031,-0.5954503936706413,-1.1613184348273624,-0.21026870355902094,0
0.5865124972669515,-0.26625247355614334,0.1516603897039569,-0.44865110992146445,0.7784274772040365,0.052693976819198185,1
1.0309822952183532,-1.5002122876108268,1.1988072647839976,-0.7007992263890288,1.1839140572245705,-0.08130641648828463,1
-5.861984762657045,-4.6145148376363885,-1.0344576181629646,0.4038264189739207,-3.8241691437065475,-1.407868411678991,1
-2.196831359025995,-2.878120548132087,-1.0156528297391354,0.6073502030725716,-1.1177900366508964,-2.2462782079987877,0
1.1855513449034272,1.194493088769717,-0.5210101942407042,2.1381695503522,0.8089375679595145,-0.41644909175824163,0
-2.247564998262534,-2.4193713275246918,-2.104614909106398,-0.141771489610738,1.6700131393099495,1.7263496560252682,2
-0.3984344497065988,0.49406141287603966,1.8315733604679365,-1.6061293121623395,-1.6686389103369175,1.1596893174805927,2
-1.7176863375057356,1.0202733291119999,-2.7292107793052818,-0.3985619228729436,0.19849128131122806,1.1522642944840338,1
-1.2054833368430058,0.07267601500902376,0.3142718544699302,0.6727790013863787,-1.1397729266491203,1.0639411805734378,2
-1.9145964210277446,0.4624893408902193,-1.6812852876734585,0.7727362139487892,-0.16669636028678247,1.8012825620073256,1
-2.299070827900706,-1.5730271853701432,-0.2593710309735493,-0.010240179840504971,-0.9128243288614606,0.9784871148439565,1
-0.8282749057731836,0.283751599233974,0.5860205604577107,-1.3641555730051576,-1.0832623652045954,1.019690000711056,2
-7.863277443494329,-2.3261152934773794,-1.977621452650923,0.6620472704830757,-4.150134685188464,3.5293986450043673,2
0.4595926746702096,-2.4077345035277267,2.0351781994838842,-1.2634616907402243,0.23863325677276226,-0.3935893153821979,1
-0.551462699063108,-0.9618616828884743,-1.640281371522342,-0.7234072088128509,0.8236664310936195,-0.9289839406594447,0
4.270447165779272,0.6850297131670753,2.1965320819718785,-0.3921726238290254,1.6570882238520162,-2.0047535028675996,0
-2.9052728237610843,-0.5891753044982003,-2.000175786816583,-0.7700506857573334,-0.8639612257058706,0.9415107467631544,1
5.529938939642764,2.191540518695503,3.5177262350056218,-0.1136395720051332,1.3766890953652289,-1.4287166492218883,2
1.663225424351892,-2.4983846068803306,3.024508752700298,-0.7594036111906617,1.2863065103424265,0.27589468045360455,1
-0.9757827075548359,0.49570789495584044,0.0070876236513108815,2.0417887573499227,-0.8699406833405451,1.1061113697132123,2
-2.84404834484267,-1.501798089308164,-3.0975718389561937,0.7578883912557627,0.8938483410366383,1.2313636822563754,2
4.021980593035201,2.72267168766234,1.8192294566043894,-0.22762437549316528,1.1566891877071974,-0.5194005483678314,2
-2.8035726592970285,-1.8700930709288892,-0.6549492771472585,0.1962830478617498,-1.3058062812850628,0.4125275988486845,1
1.6511130045813238,0.25996675403805014,0.963028352265341,-1.325975724277356,1.5803554353204652,1.0457487415784197,1
1.9535911967437996,2.0896253149187505,1.161016080990259,1.3171327662197942,0.14199288805926757,0.3174107851534883,2
-1.267885359514422,0.4163470617716085,-0.22446852630446912,-1.8919391206651306,0.23471013971838017,3.236818405368599,1
0.31803309144426506,0.018046058832868694,1.666991894188782,0.5922888518830064,-0.7855829654188072,0.41303963736966376,2
1.530335758572701,0.9970075031003298,2.418492712944765,-0.9824198708671096,-0.7200818205180617,0.24112337963211583,2
-3.335832666381457,-2.662335719562794,-0.22766273762528777,-0.005872077142724995,-1.7160184693119964,0.49858090019428936,1
1.491551800001886,2.2232766075679473,-1.9278883541422753,0.19504796954392745,1.0035186242375542,-1.5675165236710926,0
-1.5145702457611296,0.24720098163683768,-1.6560977883744075,1.5698670302918984,-0.8506821328084673,-0.4631165525434171,2
-4.057837503281688,-0.9301262106442947,-0.982305159090548,-0.15660836679615198,-2.205157215976366,2.083872220303552,2
-3.3514929545290295,-1.2944544864793661,-1.4027609476460656,0.7364167256067159,-1.3434250880148835,1.0768705054211185,1
0.3715655485908891,-1.0515055969760647,-1.0602512103664137,-0.5967433305428768,3.152546364582431,1.9927374552314387,1
-1.8465508427222055,-1.5464202435047698,-2.0323999808514177,-2.287435854980524,1.2434067122832129,1.2660361738741972,2
1.4275496801433034,-2.167765093318457,1.3822265467324948,-1.070033612488451,2.195751826377738,0.3559582040523489,1
-3.3175199672274895,-0.9702714736626853,-1.8655508148628912,1.0373083652909234,-1.2956063999388887,0.7928221729178605,1
-1.4401260746311653,-0.505892348292856,-1.7416489977395746,-0.006933677536312592,0.5190648220838265,0.7867640611940458,2
1.229620171958607,-1.3923455864119496,1.221263650509421,-0.7456816900506652,1.7258156389150172,0.6189875044991073,2
-1.0777549621459852,-1.3785563778138754,-1.37761652036273,-0.183677423665557,1.149231960455834,0.6450556489172286,2
-0.7253337421906069,-1.5063355437742958,-0.936166047140648,0.09827542495218733,1.9304366425940704,1.7825124709457492,2
1.6267296876819093,-1.3914998564104477,0.5558835942151287,-0.8261474030540512,2.5016924354398284,0.18025793222717224,1
-4.065306483737271,-4.8752975956825395,1.5771073349435345,-0.8416822184099895,-3.1454638700755626,-0.4541887844300754,1
0.24067251483813196,-0.7128636276553337,0.6097218869728875,-0.3389186321762657,1.7360748043916923,2.6159245738721957,1
-0.7955541050147724,-0.25150128699314056,0.5933748120205882,-1.067598952935182,0.2368513536232093,2.662578336401208,1
-3.6524394804747065,-2.6437816346238368,-0.6095014498109682,0.20594241829038004,-1.921150236889106,0.2621888043097904,1
1.434257761252999,-1.0594876397904947,0.7066855202357669,0.8071097105644146,1.7189106407727541,-0.1856965911751749,0
-2.219757839618216,0.09934037520467554,-2.9047200978140926,-0.7149161578014566,-0.1699183895604497,0.21235392027841393,2
-0.7409673503741894,-1.085462624090655,-0.9717630283300474,1.5040265648146918,0.7772619814810523,0.22235329650111413,2
0.5860709989107333,0.9248233095389085,0.08494503938639353,0.3562625638113966,-0.7028031944937247,-1.2567143756187975,2
1.2041003742086864,0.8648945089436437,0.9089164134395655,0.019411833963888417,-0.13063055901716947,-0.40449397472685766,0
-0.8130762689555775,0.15166048090729567,0.895498161667623,2.1161417380677636,-1.241425834061025,1.0070078034694696,2
1.160921954576002,-2.399654385297929,3.062919346704475,-0.14066426793907078,0.27280868948056125,-0.28717396972466425,0
-1.4947824397609748,-0.844359440542801,0.31902923923963744,1.1366302803756376,-0.5094882262365673,1.710545619350988,1
-0.979474959255619,-0.5019977750860192,-1.0669142354155232,-0.2346862150977653,0.8496554920410908,1.3987821975464505,2
2.3440524461566437,1.1530757586597014,2.834912088155372,-0.25796400497637,-0.28858127343552775,0.09054752706020919,2
-2.0733686662983284,-0.11068607189904656,-1.3790670092414343,0.48127435339060404,-0.42036302348493826,1.454557657828035,1
-0.6879215677740995,-1.264879940106624,-1.5588221941888918,-0.23941117272747336,0.9835770048496526,-0.597707124538969,0
-2.1290565113971613,-0.9906781210383437,-0.6966342794407527,0.39995241708407075,-1.615216593011069,-0.574383839671571,0
1.8008675651973325,-0.15590389894837653,2.125125445610367,-0.6058362531372272,0.03449314270178039,-0.7833014686981544,0
1.2797215188376092,-1.7678634400797824,1.5547593717956316,-0.5352678457961892,1.5288773409728582,0.21292837641771234,1
-2.0897149960182695,-0.9277949117055453,-0.784003325426035,1.3220256685712355,-2.2811136380435704,-1.8871924272091407,0
-2.620892564649317,-2.3429579950623047,-0.9540648317960431,1.2858958728272607,-1.4025894265704346,-1.138152863629541,0
0.48837758587147045,-0.3155637924085558,0.9368594855086662,0.2893476723877108,0.32219312862663907,0.5472342691988399,1
-1.3213546251379638,0.4374315855926407,-0.478850322629798,0.15191600452918574,-1.1070185146123357,0.6307455221551375,0
-1.2231907067588148,-1.7707051660496995,1.169536434743037,-0.8331932932939624,-0.4337920595190461,1.4308233743917518,1
0.7521990889061289,-0.3667877822337764,1.4257489502311012,1.0948472251387968,-0.10101066103399825,-0.09673445717054763,0
-0.16933520410163638,-0.19531946534080724,-0.32345110889702733,-0.2759942344806147,1.0929235094126828,1.580784009211013,1
1.300072239733639,-0.5698236797976284,0.09091256684795224,-0.8395428952572,1.8218692302427548,-0.04893952157112258,1
-1.380983561563792,-4.21854238407433,-2.078910284447158,-0.31128129712281166,2.297001435412155,-1.0677425918763537,0
0.2510705883335452,0.7562405236557184,-0.00138365531402862,0.41380951390766124,-0.41444111431697284,-0.3696992818035445,2
0.04663763667870374,0.0493551343924965,-0.5457937076166537,1.4114655945067667,-0.6971014687888213,-2.0720418351995105,0
1.389190229985973,-0.3025444130707018,1.2455847223658,1.0376386054352855,0.4495452731532533,-0.6499897047392782,0
-0.8709321856546299,-0.5291784134673001,-0.12340019041629047,-2.332671192714898,1.3070186990649475,3.3315990443908525,1
-2.3621194112755735,0.6501160969615847,-0.5986350500671874,-0.6236030601728934,-2.0256503007670714,1.2674655449264085,0
-2.0471020512600195,-0.5658259396812471,-2.353092358171839,-0.6420881901908675,0.33074371730671215,0.7599840915426082,2
0.22832775476007638,-0.7199780531330864,-0.004998633611965286,0.2555193065597472,1.1618923951180484,0.7170548369088879,2
1.5258783511441625,-0.6440940925963637,1.5924259900676314,-0.9970636732036584,1.0001685960940172,0.1421913234664769,2
0.999720316323269,2.203717814577387,0.9759792912969562,-1.443920034893346,-0.5042098775297953,1.0409514972040015,2
0.6116630005697004,-2.309559850274651,-0.9829329870412729,1.6072340675851298,0.007355786630218741,-5.435436156746058,0
-2.7698840199543056,-0.2641660899787138,-1.518462520311341,-1.481486309696075,-0.8416026734285165,1.786931134402566,0
2.1288048908539046,-1.4297999385206959,0.514462666669683,-0.09280120269995332,3.754192298494584,1.2327342478135537,1
-1.5018782418627263,-0.8388575450038384,-1.9851943064640136,-0.33223539521575357,0.2739325155164716,-0.2664703928169714,2
-0.2831145104276427,-3.1663900023026894,-0.5725993522213437,-0.6550587116149752,-0.16187746139650983,-4.2639110533321585,0
