Feature1,Feature2,Target
-9.491617465118097,3.432468668827207,-34.04594542123294
-7.842171460133911,3.618917895367481,-39.98483167621389
-9.371416286265315,3.1676161690375153,-36.04170974774265
2.7282082252756084,3.3363555835391105,3.8531275014084163
-3.712880378473466,4.865643419901289,-13.052573006074677
0.1714138232940563,3.5684800217784964,-9.094177837373746
8.151329478521859,6.36410413142524,19.434486800042475
-5.014155417022501,7.974492310671854,-22.01892668544542
-1.7923415392874062,3.839893517259914,-19.82056993390073
5.1110227708609735,5.478809001070754,-1.0650513526003023
-5.424036690167551,5.999370220605868,-27.593344183140346
-8.46040180342414,5.944004541838549,-41.98806556686381
-4.204970941724639,5.151910535832175,-18.65849356017143
-6.775574254919912,6.4853648367194445,-33.68216439549101
8.59395304685146,5.9644979053613145,20.815852914789698
6.162407591288339,2.5246751553454043,10.591162799005913
2.6680751302084698,6.738312128778547,-9.09427611240874
7.429211803754356,6.774581674533485,13.230405787388388
6.073441537982291,3.4734277916428367,11.113035163770341
-6.268598822279284,5.075875670895204,-28.136364907295242
7.851179969799556,6.366657985622139,14.840184572334723
0.786844838313014,4.581372360841277,-2.8873089350910073
6.148803103281249,7.145956095532023,8.030940991926133
7.921825998469863,9.727744989238722,10.443687792470541
-3.6399305005627225,3.4280279347300353,-16.50612164367165
-7.798961509446465,2.2379107936924503,-34.36573344073387
-5.441296749161166,5.607637191209752,-24.31921003517386
-1.4578442274748742,6.443125010252287,-17.31770127180766
6.360295318449861,4.538267252310462,9.839617414936454
7.214611665126867,7.906521326642069,9.783768560533744
-9.860957389376185,2.3227884005535024,-33.5629911996075
0.21494605155131552,6.385837246063222,-7.763412656999242
-1.6517799370244202,3.7882783584822133,-11.63599785984102
-5.557843790585395,8.438755812414593,-28.882248703492234
-7.6026926533263435,8.985030706336236,-45.37278425116179
-3.247696571927441,3.466686824433304,-16.0365901485177
8.858194078250385,3.90088572818284,14.3036547769155
-3.5359413595848954,6.719175773959604,-19.889688208283836
0.3758124348673224,4.225738700420971,-5.086398923452073
4.060379177903556,4.909177564135524,-0.3265208746562098
-2.7274079524141204,5.05077684108482,-22.430382637690318
9.435641654419214,1.1606536876046873,24.777929551304336
9.248945898842223,4.972324507811526,17.443751024848368
-4.964354083492717,3.6205444518716523,-14.227160317281664
-0.0550298821522901,4.013754355200456,-9.603888426514295
-3.982433803664607,7.887264006937628,-17.747826994136666
-4.303190112450648,2.4869862114414873,-12.003756167254528
-9.262261052909345,6.626410373495954,-45.67566418307598
2.191286679597937,4.442074139336383,1.3720401134024827
0.0535804645772302,4.440479663008331,-10.407469142755764
-8.970424975000213,6.580743792103423,-48.85031508963099
-4.427070715267771,5.680102589137781,-15.045143896505252
8.165317719333075,6.141225994439062,19.082554473844333
-5.208762186660552,6.9363693210657225,-23.502825428814763
-7.102102558175538,4.337383233633354,-33.136896795698256
-0.21094479444873926,3.775526530984499,-13.376859375633023
9.713009082212015,2.829698946884404,20.607494126289314
-5.158894569769991,3.3491789400420897,-15.139891516006525
3.442710948117572,10.898188850617451,-16.104846792331884
5.232392306574351,7.4893591614735735,-11.215936986752897
-5.247249120152007,2.2978512675839573,-16.717068282231107
4.5643269722371915,2.3550840865128597,3.6122459275073604
-2.644337345614936,5.963732123436983,-21.838861244145296
2.646116611871589,6.094529594755934,0.3120990728810442
2.6705942152178945,6.097767670634729,-0.0020540814979761457
0.71549368149517,4.490088412892605,-2.777435803826383
-8.194204598911835,4.7490914799942,-35.207604023296796
6.70604991178476,5.655759048318715,6.301594372446267
-3.5843987005652833,5.171786012586661,-17.440639880930632
-6.269629792002915,0.5613992545049298,-17.98429729481611
-9.184497168904722,4.540400738849613,-41.542856646924115
1.8178588637648367,3.297187131479373,-0.8012345955598379
3.551287236845649,5.350422837817024,-4.27645637123425
-9.668243421442877,10.97051800520682,-51.72505397274575
0.24186116598562002,5.7349633309486086,-7.286534598986995
-5.470084496041241,4.372940627655204,-23.367642627776473
2.9034558081889976,6.843603003954504,-6.3664218277598605
-6.512671419900171,5.965375774418425,-34.44105271202232
3.81875476204932,5.840188980903682,-0.0011358127407197216
-2.265293073989252,6.213701186431342,-23.026030873137906
8.73459977473469,9.113087129659082,10.62324497574173
-7.249581117080135,2.7382231293481687,-31.669420671401976
-3.17867297899483,5.947264153622909,-17.36900709764911
-7.730529575188219,3.147237740036923,-36.69552672343465
8.493872365571256,6.111025292684497,21.216896422605636
7.5467870676196185,3.162626977027811,21.71252435995434
-4.841167445696888,4.165266372789831,-18.376695696099453
3.19968092068358,4.409820171524188,7.991825886571429
6.344444004024318,6.951633438689418,2.2692486178817894
1.104016231989247,6.836908887884828,-6.957716784572392
0.5930115671201293,2.508565247107231,-4.1410848613876325
-5.162954181990966,5.109868221999697,-18.350207501753708
-8.137944643882015,3.580840290501655,-31.307711182250692
7.944315159066534,2.482990178649331,28.856346968448705
8.008361143266608,4.5659658991512595,23.505533550878635
2.6620291454653593,4.38303442308836,0.9341170142616663
-3.219404179025986,9.853432972691046,-30.072136269136458
-3.015808507746782,5.865919650721392,-26.42003775542236
4.519113577404788,2.2447649984915254,10.268529442576787
7.942205199051543,3.8704519916581157,22.473199972521577
7.741728485302346,7.042766590858797,12.632312701262457
5.597510917152476,9.17688554573985,-0.7430433135039713
2.8406329230857548,1.8280333755240834,3.429723147886931
-8.317200700099024,1.24015122972191,-30.68513225239409
-6.767425718107725,8.741930350743564,-40.63170643665477
7.971083770541586,5.779228354741807,19.23658290372269
2.128581193191799,3.263414536247267,3.91034228845088
-9.816058967667407,6.06925817224487,-44.03261233210391
-7.9705691426793575,-0.2714954780337555,-28.108044210238177
3.2700353821611152,5.006751013194322,2.3027472704733944
-9.898768323075625,5.655642345686171,-38.813037124257
-6.783838971650027,6.848540279075659,-34.1232475117348
0.9746757873317229,2.9722080954149246,-2.019377751471917
3.837903953853864,5.171374322806718,-2.114779352313937
3.0392251900520115,3.1491507478808254,1.4567865628803771
-5.514613810788804,5.510767511348634,-21.848888981154577
4.243584426950717,3.2093073552739515,1.9460679953185542
-5.255018250063999,4.183798321679559,-17.78066078427242
-3.4920060368146455,3.008369210419542,-11.51319475747141
4.929828102360483,6.3022724836473145,-0.6224704756129502
2.992657980944294,6.716902233313331,-2.894551805933593
6.984468209883559,4.5307588600851725,12.123242008643015
3.152257846006867,5.076475989920056,-0.7578617249725931
1.3661720667094315,2.1028171707329117,3.189297671179069
-8.12650464343815,4.400646703986426,-39.02847352671827
-2.645683938811329,4.8995907659165105,-21.238991278520025
-4.695952646365491,10.241586182059951,-32.511482395048496
-5.1202071324183285,2.7760659484516728,-22.194827340958664
9.460211095048912,7.928354477504875,10.342366583552455
-2.138045506664792,6.993717546931616,-24.0383443513728
7.8409311035422675,5.561272808980273,13.355290771565608
2.622772519945258,8.517240968390267,-6.6398382596348275
5.896226070832968,5.744210945213726,10.014190435257673
0.0527418621038418,5.778318391335858,-8.06565446328892
1.5380776925271817,4.89375869396491,4.754664183181763
-0.14964612362272156,7.4471377648372545,-14.915271371729139
-6.09514024403911,7.192938467621767,-28.234074303223554
4.4490423052301065,3.748645425007575,-1.149679139491382
-4.384552751182884,2.3615056108024652,-15.07598386029664
-9.513680671370924,4.594038725208685,-45.50261184827676
2.9094459181433567,3.399922871204707,6.6372644380424095
-6.457786411859021,4.87295085076929,-25.3668656023749
8.809171687058285,7.474876269368279,12.705498808837234
9.078571540051747,4.08539668982642,19.999724940215497
8.29728780440897,4.91435323737685,17.318263059953875
-2.5968259948911125,5.1160454696167905,-19.465700968864677
-9.690867669422651,6.696861764410569,-37.77672499074545
8.566371251754507,0.5062213320307896,23.242365562950724
-1.4363170336537134,3.7865994104694067,-15.608690724798828
9.333096380873393,5.4225673845589455,16.781905035478115
9.272399541785056,7.4001579128537225,14.116013072962446
7.060189109347203,4.01619510498759,18.030890263327386
-4.111022158608286,1.2468945879162519,-11.268647575101555
-2.298045427961495,6.239422891932272,-23.41877298497113
7.022733430337137,3.7292752223487415,16.33779507343305
-3.661559896874447,2.6206666818192774,-10.830805895540433
-6.61014506627815,3.751309220573552,-27.68260045272007
1.1360252491670035,4.630949284688301,-0.6572397646398189
8.72309548321562,3.7905106709235747,18.002927967721217
3.9205959334994596,0.5888678858018617,5.935460358379512
1.4012234017872984,6.794132393774264,-1.7603024482895977
-8.05647012458463,7.549750082557445,-44.05366660457605
2.3001445339833957,6.303043982679012,0.000984569663283752
9.801077002085265,2.724628659150367,27.416104151199164
-7.19831969526952,4.597016932104964,-31.63639738393402
0.3665930472747352,4.986957369541084,-6.802475863025305
7.5474614385591074,6.19758877912382,13.481185978183538
4.815372355084088,6.336680977436162,-10.861403163808905
3.9403148199053604,3.5316524024430085,0.670158736562192
4.049681679742186,5.163991112827121,-3.098621907701684
-2.8101769756048967,5.914560809230482,-20.715463934847577
-4.128163114710133,7.911644644293533,-24.498797751013694
6.187223109570272,6.409013079649446,4.303413073434895
6.202267893583617,6.578113374751037,-0.2917655585165626
7.341446371602075,5.167653255858722,13.226649349444708
8.264811051129428,7.820918290407008,15.166499164881055
0.22684797721875682,5.819525591918994,-4.686247471518272
0.030325893743992083,3.277824179652859,-6.605640600777245
5.965903579335503,7.806739940250381,1.7077384711213441
2.999278615555303,6.395806545078055,-0.22717209030062557
4.039337545154067,4.113911957743035,-2.4521086942410553
5.91585338872202,4.041014065201513,8.97034105348827
7.8001068363513255,5.593151090281523,14.985293529875312
-3.240096862969284,5.926369590535169,-18.486831516400525
-2.48834094720112,5.394584531262413,-20.838841922537284
-8.12036120318262,5.62261734688577,-39.534614164610055
1.5656028199234804,8.39991474915276,-9.450884261923338
-9.281154524065158,7.143086304469771,-40.72418998094509
-0.6880396373507978,5.381271182530049,-9.747642704401928
0.8528926941515316,6.882621161534967,-10.464367383752986
-4.269174957434312,2.934952192944921,-15.179816214395794
1.816665211380215,5.795854099893618,-0.5972591164430437
-9.389995001219011,8.61861269946622,-43.22187149788161
-9.253036225015713,4.563908209215253,-39.42005754837833
6.452011213193167,3.3047321427618304,5.087603801509015
-2.7961871717747417,3.6958222228138786,-13.395528670547755
-7.458789746962305,2.8207339253152233,-30.35093227115145
0.4448652010960874,3.4304761837445934,-8.60351832835066
5.399871061972217,4.258983802819942,1.9947076190389876
-5.683579450063137,2.188865961642716,-13.902337337962422
2.4578095163800047,5.031236667899206,4.812995376763681
-8.29305070012464,6.804554347573294,-40.198079690397286
-8.966365576627846,3.184487639706159,-36.009034115761466
0.6270926313629595,8.038567847283538,-11.012930356746052
0.8127024322021299,6.021584177055189,-6.367099222447294
2.748598029964132,7.061161171248115,-0.5770265988690046
4.52182667445323,3.684330892295726,-1.3401983977023844
9.517041589250692,6.709050454133232,12.254960974953955
0.3260069660239058,2.816132199209374,-0.02210536037235533
-3.5408705411750807,6.780495001673017,-22.37292033711798
5.903723895374073,5.343678679587063,9.307115154159455
-4.583354974758516,6.106502439969567,-23.019173140595328
-1.2205715858872779,2.6488107887502967,-13.82014954598099
-8.430872373154681,3.2098603154467904,-38.67038947126655
-9.49298513169085,6.194456436506769,-40.5050087365721
9.252968293558503,3.1033039915515985,17.971484344088573
6.719602410244118,5.926412584198246,8.956557330063292
3.9194841218739604,2.2657243870795085,-0.5906523693840162
-1.8209411117146033,6.696348425333336,-21.6181334422012
-6.534113598583085,2.534953370462982,-23.76399594539672
-6.871259146578279,6.104599875359046,-40.78756271504921
-4.995142036708094,6.251261867292001,-18.684837735529364
0.984533294122409,3.6064563631408504,7.398002411448627
4.291918454001246,6.164053134169453,-3.8788166320831534
3.2039475343546258,5.520884526667112,-3.664841637413237
-4.401322061081143,3.9223162876145237,-7.815569210608704
9.097305613263881,2.982890631847584,18.977483728650725
4.757938333915369,1.074748616654842,7.1898231313398435
1.0870810502280133,5.699300094599387,-3.1721243823007743
2.2344149246870444,1.8703944572758897,10.936740924959176
-1.6079987514442013,5.1906883988826165,-19.12269647476469
-5.045380209976851,4.473103567835501,-20.852905325237323
-2.8805464269747683,6.358285550876391,-25.502220863463048
5.156922209287382,4.3959090010202715,1.1394257032946702
-9.712130227404883,4.341104427305817,-39.42231136237929
-7.678547189861675,6.463741408576591,-40.742902455996514
-9.079947159564945,5.670116058168235,-41.962849352485
-9.185423953620598,5.632311914365556,-44.48838456688941
7.109211680220145,5.938535179617053,16.8922212855447
4.073157187600474,1.9288557535857884,2.855971030287022
-0.5165234182534952,6.513577359973964,-20.85043587365537
-8.04331678697997,6.224937588027204,-41.99525084217312
-0.1676824976633533,2.9666337428470055,-7.065689289719963
-0.5305645843886868,4.511839052651597,-18.384873975259637
-6.535962601799696,4.921385424744738,-29.70618543797805
-1.3229670152405397,4.731006431196534,-21.41962249169545
-2.0299053120525308,5.66771993313707,-16.774307905309687
2.3170019610443298,7.862733563662367,-3.531229796463391
2.7018730173528756,7.163533455345657,-5.292718885219993
-9.09391980455911,2.3755616131371875,-35.89265975635209
-2.5077477074705756,6.244139980612097,-23.287662294734673
2.5171983142847267,7.65786663907082,-3.002736124688332
0.06272517160175362,5.773617041378405,-11.12212071263876
7.129796823766444,7.181960850371934,10.119191121385132
3.1738726323789006,9.02454089140153,-8.513724878916811
-6.741311458371406,7.047419092213962,-38.341690661374216
-8.588625051991404,5.498617191283458,-41.50307644673471
2.8483855641263123,7.090176948169507,-10.447454905151186
-9.469773789167563,5.2897756661937825,-35.84279077404072
1.715511625469265,5.047806086569911,0.8950510590132488
8.804604828499151,4.297171528572535,18.40498419851855
1.50948355751758,8.126826717664215,-1.0383930141026703
-2.236601475869562,3.363142668115997,-17.10713885029889
2.8657643688470635,8.064735449356231,-9.2788884789767
-0.8349421901696665,5.999728247480743,-15.640359350163454
0.9123357863186996,2.201387650396117,3.4830525256233535
8.829296175530502,5.735298585982843,19.005569706847677
-2.2779472439845154,0.799946984696752,-13.512082135087962
9.223811276478283,6.251016033662071,17.518972197376954
8.107012839121275,6.770462965977982,14.835627911869778
-6.084177304214071,3.815288088695893,-23.226798684773357
-8.612773982496691,5.247095391911165,-45.67568338825225
-7.984439972451467,8.908314867500572,-48.029081907546164
-9.635563486969005,3.988506591476127,-30.671097828637613
-8.111140784881432,2.882184825886799,-37.23457639571505
3.6601354683271374,7.963326804925197,-9.23583728453455
-8.57622703079542,8.92517438106159,-48.67453014440915
-3.6204873941247744,5.007391343695694,-22.216670606667062
6.89750621938909,7.0229260708167125,2.903842829936485
-9.534561285283482,7.682951831061763,-44.113532051837694
6.289369651778717,3.515031534923232,12.27654568362471
-4.362904504532001,4.029388329264263,-16.60725857717503
-7.636703447566875,7.4617490263094695,-43.15068315165464
3.9347433072830125,8.370028557417019,-8.369541159893192
2.5788569355976794,6.125761720348709,1.2210820724612694
7.549440270541059,3.240371292995891,20.36616255621416
4.701420876077716,8.974122223398883,-10.565928804561178
6.06961860769697,3.938058204376071,8.429628415355516
-4.35930854857387,4.329724437657097,-15.307774320138579
-6.451209124405544,5.684675668979243,-27.323069697256994
5.012295032817168,8.10832084142955,-7.841009043485958
6.136694785345281,6.707951953104447,4.561146066832938
9.810102840013467,5.829731000723821,16.90661777191588
-1.7476464617714704,5.9265770602362124,-24.995841176847936
-2.559638284144336,5.087029337286932,-20.540010256326404
5.528259214839936,6.116279029037012,-3.470976195280536
-3.183929194939643,-0.059120155388606044,-14.529078708915169
8.615146512071295,4.406785081860403,21.752273644373734
7.168255036860238,5.482643869833562,13.257648868537586
-1.420119452499634,2.697971832760986,-13.992809303187618
5.017421355829947,5.77264663562312,-1.3159002844943337
5.0908574816936465,4.591057558027757,-1.4849008693762382
-7.937522623281348,8.510951396630979,-45.952795971859686
8.051058133591333,8.146039450429713,9.065007578061804
0.10504744895714246,4.068388861763674,-3.124446520922362
6.529149322154833,4.698324576866609,7.34034497238255
-3.599007979387765,4.852104868783215,-18.8804363743139
7.9104645699240095,4.096681047680755,17.403243165358514
-2.215966425316738,5.390049968056253,-19.711723154067037
-9.783246970394032,3.4834358622248196,-35.5567018897152
8.107639528385274,2.7387693301249474,22.129384586339054
-8.174266464277329,6.245422447800538,-39.19976856072839
-3.6137272481917027,6.259059168443621,-20.997066361416913
9.001239341016099,3.3913684806800153,23.825859239127574
9.012142938751122,6.790710861525199,12.516152158200132
1.4687577624657226,3.7368445416693374,-2.307873722293473
2.6367442433959845,5.506330476075963,-0.36243049966013474
-1.031089560433605,6.640688025224912,-21.620480830503993
-4.135784566038709,4.932774870592574,-16.2020059901709
-3.4267090926016808,5.909481824282269,-20.932470327138976
3.450369121540769,3.9671407122248565,1.5125859691314192
5.0474905887536,4.607066833143806,-3.6636939851427037
5.83158087451697,4.588281138239319,11.801442763972792
5.792362855891078,3.506843306919522,7.513918975168138
-8.175877939026194,4.646451673768436,-36.4709622414482
-0.11159390594837149,1.9027634022725066,-7.205395699326351
-8.848824799667113,4.01769250571579,-36.381001848686914
0.9905776464747102,4.430249013260658,-5.615585438341921
-1.1693899725324606,4.48764049500924,-15.729809508766303
7.754083655165996,4.517005108258442,18.135390221943425
-2.9816997489584267,4.876471600279742,-19.406533326782895
-7.658659671447882,5.958883036172128,-37.704749161996865
-7.140166358943283,6.749034148265045,-42.395535494216375
5.230212634349446,3.7004695463034656,1.8917310849140136
2.364361266325222,2.593598289221711,6.78440247402758
-7.977546477544195,2.915911175513794,-28.431675225577607
-8.317863877700052,4.025594157610145,-37.89063812501156
4.019382629182399,4.296157364366982,1.392597121376721
-8.544739872716129,3.4600078676050856,-36.72896549386708
6.437201185807126,2.407766671500211,21.089845505821145
4.1248445431299245,4.087758345051624,-5.204169821264209
-8.373024387162005,5.362853240227943,-39.90238860259636
-8.30324571829616,6.190058931671129,-46.67032190117422
9.732791570023508,3.8851538937833574,12.392520564617719
-2.514584084877594,4.174004355713132,-17.932999640461183
-2.587157058662182,3.1466033823053783,-16.26850219305268
6.255991345150051,4.937121659250447,7.903266851496644
8.944971547677174,3.3031427316183706,22.218084191102687
9.720021276457416,6.1462556264824,24.707587646187957
5.0675637051788325,1.4282670161317776,6.883702959918353
-2.4748082893816843,4.280740655095075,-17.547844573509572
-8.329985666026625,5.6022146783834845,-42.586646268695716
5.542938318548735,5.367669032645009,3.4068231934899185
1.1680849947161,10.386067327960994,-13.382571860204463
-1.5155598150604739,5.699600049135815,-22.16980925025724
8.12708770189472,2.9918908063159795,28.668865903038203
-7.776050353876974,4.809071505821854,-34.39956365545198
-0.14749791418281788,1.4475073330670964,-3.6620868524396206
-9.772927104651618,4.838800501406478,-44.20322523765586
-0.626787160117475,3.3338878859984824,-12.563893215756888
-8.873934486363254,6.8307805511203235,-34.79131249575358
-7.623641674638561,3.90091945080893,-36.23269310372719
-7.649475064457903,4.7664681684095065,-34.067515371880646
2.984206042321272,3.728884317191193,6.604364982628232
4.920897585308467,8.477702703706662,-6.427524518820761
1.667375301943192,4.357514467764177,-1.26166855157555
9.243450969490837,8.665114086958404,3.995862576283816
-2.5025884095259183,6.628303524236533,-21.693864920291894
-4.285758274362785,5.9641334546707725,-22.677984001138128
7.3719825637892065,5.737466294635039,15.599816568120456
-5.528083229610948,5.787594596432503,-28.482084874088603
9.264450788812226,1.14465484130878,25.50653601822907
-9.756910506203674,4.442233211698487,-36.42374193573995
9.39757653415278,6.690315942368644,15.753868822211968
-9.136801760988478,4.902205633051789,-41.97934484446
7.822862273961423,2.18962030639285,27.67765821433784
0.5540221817259976,4.895191098845061,-7.288440005501041
9.859295922386007,8.408211032510982,5.633191289502384
-8.524068705292024,7.4937834310694384,-44.805681202113405
1.0770856880264148,4.875991981267936,-2.014698643334984
9.38605071238198,6.902898554116173,15.027711171397007
0.46195688340297636,4.266985959263897,-0.8332004268563074
2.5879727627052507,1.5922568263465622,6.498907342195688
3.9149737796923425,3.1510680237408915,1.591133411505127
-0.9091787046445354,8.125777537016395,-26.233641366379267
2.551161601681269,4.452013836341392,3.9947133899234704
1.6862862384620048,4.513232041249964,1.5520140719254483
8.023160209819778,4.400323607450239,18.937367256958638
-9.091072393170842,8.808273179146013,-52.24151971557501
-4.380736208155394,8.251917830724127,-20.585280289134456
9.008229681531176,9.437560466896269,6.489559728243281
7.805275677818326,4.681909579199897,17.27224434387101
-0.8868649442857404,5.59124897749419,-16.64353270580789
2.4026519560307342,1.9667149011584177,3.052378639480923
-4.452376340377347,7.953868852236549,-28.91346241757832
-6.237576805524774,2.66444089746413,-30.185491502991397
-0.7260319012003578,5.433551127525258,-14.201744434526338
-2.9329554394789437,2.805394944734312,-17.080849241857464
1.6731222370174414,3.822266346522608,11.130490647969452
-8.445307260700304,3.3254751379005993,-39.12094936566873
9.48789615332333,3.7842494786483645,17.815454975347016
9.724214889592059,3.921754593702043,18.158045383511485
3.9632342803949037,3.903462410149846,1.1508580030583158
0.7219273268824082,6.666667823560614,-9.274001573852834
-3.8094476742734447,2.79027441387496,-12.075378816028435
6.275900394138972,5.441082854027734,4.973346061366584
3.694623451077586,7.435918304611117,-10.559084678998914
-6.747661213102174,3.9736072709732078,-35.824613865945786
8.21854368987685,3.564162218504796,15.527984105890365
6.450744858463381,4.538950749639499,9.554008910528019
8.99599826583848,7.359450416721421,13.444959410903712
4.5143901677672,5.388215261906716,-4.029882051328064
2.268303918715798,3.9375714107848028,6.492213642911035
-1.6351392741876225,5.96775330237608,-18.1464873315756
8.654569667080267,2.7954157003271534,22.849892437186735
7.321277790008168,6.362719020885896,8.163817163750918
-9.095626597876212,5.817214615403535,-42.23762467444304
-9.47266051005496,4.384383057722232,-38.74689055558352
-2.4707326624390085,3.3228284031055377,-19.13755886543249
6.211066615636657,3.2266381554330854,9.726485866135771
9.74552258629889,6.06963467269182,13.56054323499758
-6.991662177929436,7.457961004978124,-40.30392305249181
1.8826143070427026,3.7253845059424107,1.0493376420970697
-2.3821828673795693,5.916773407102968,-21.797595475132052
9.398287956292066,0.8259459627958625,27.75651262345005
6.842378462714173,3.830764538685601,12.78618315921072
6.766574094222758,4.937882134258196,16.561065768097063
-0.6261368041005948,3.1806331660363325,-14.109957654266914
-1.703609953246696,3.1269872504208083,-21.174172338523192
-4.531858561385875,3.6644408870622276,-14.863380275656583
-8.872490066981458,5.584385456652746,-42.86164724147057
7.294447525101063,4.6253419631872505,17.83404553115262
6.258020182601552,0.5235375333500558,10.390167335040639
9.994353465722611,0.7585996947298677,29.946855745501818
9.93273674147811,3.786269644285649,21.810577319078455
1.108634112052549,5.915373172107104,-8.530821192882854
5.37974830361021,-0.4950096854504693,8.765639138255088
8.89531459764856,4.000539647696739,26.22701348155422
6.992947813548231,3.9475042869651578,14.12996338884378
-5.053037965136047,7.776675556416896,-28.50232935958632
-0.9891172937981292,4.229956376574273,-22.403127522077373
-7.4168116969701,5.765977969481857,-39.36449301636685
9.081020545174447,5.282514280174927,17.680009484550247
